ltable_id,rtable_id,ltable_name,rtable_name,ltable_addr,rtable_addr,ltable_city,rtable_city,ltable_phone,rtable_phone,ltable_type,rtable_type,ltable_class,rtable_class,label
37,284,` island spice ',` virgil \ 's real bbq ',' 402 w. 44th st. ',' 152 w. 44th st. ',` new york ',` new york city ',212/765 -1737,212-921-9494,` tel caribbean ',bbq,37,66,0
291,284,` le marais ',` virgil \ 's real bbq ',' 150 w. 46th st. ',' 152 w. 44th st. ',` new york ',` new york city ',212/869 -0900,212-921-9494,american,bbq,290,66,0
317,284,orso,` virgil \ 's real bbq ',' 322 w. 46th st. ',' 152 w. 44th st. ',` new york ',` new york city ',212/489 -7212,212-921-9494,italian,bbq,316,66,0
274,284,` jewel of india ',` virgil \ 's real bbq ','15 w. 44th st. ',' 152 w. 44th st. ',` new york ',` new york city ',212/869 -5544,212-921-9494,asian,bbq,273,66,0
95,195,aqua,'em erald garden restaurant ',' 252 california st. ',' 1550 california st. ',` san francisco ',` san francisco ',415/956 -9662,415-673-1155,seafood,vietnamese,95,730,0
95,313,aqua,aqua,' 252 california st. ',' 252 california st. ',` san francisco ',` san francisco ',415/956 -9662,415-956-9662,seafood,` american ( new ) ',95,95,1
519,313,` tadich grill ',aqua,' 240 california st. ',' 252 california st. ',` san francisco ',` san francisco ',415/391 -2373,415-956-9662,seafood,` american ( new ) ',519,95,0
72,137,` steak house ',` steakhouse the ',' 2880 las vegas blvd. s ',' 128 e. fremont st. ',` las vegas ',` las vegas ',702/734 -0410,702-382-1600,` steak houses ',steakhouses,72,671,0
71,137,` second street grille ',` steakhouse the ',' 200 e. fremont st. ',' 128 e. fremont st. ',` las vegas ',` las vegas ',702/385 -3232,702-382-1600,seafood,steakhouses,71,671,0
442,137,` lillie langtry \ 's ',` steakhouse the ',' 129 e. fremont st. ',' 128 e. fremont st. ',` las vegas ',` las vegas ',702/385 -7111,702-382-1600,asian,steakhouses,442,671,0
344,106,` sarabeth \ 's kitchen ',` sarabeth \ 's ',' 423 amsterdam ave. between 80th and 81st sts . ',' 1295 madison ave. ',` new york ',` new york city ',212/496 -6280,212-410-7335,american,american,344,640,0
56,274,` river cafe ',` river cafe ',' 1 water st. at the east river ',' 1 water st. ',brooklyn,brooklyn,718/522 -5200,718-522-5200,american,` american ( new ) ',56,56,1
65,283,` union square cafe ',` union square cafe ','21 e. 16th st. ','21 e. 16th st. ',` new york ',` new york city ',212/243 -4020,212-243-4020,american,` american ( new ) ',65,65,1
421,142,` taste of new orleans ',` alon \ 's at the terrace ',' 889 w. peachtree st. ',' 659 peachtree st. ',atlanta,atlanta,404/874 -5535,404-724-0444,southern,sandwiches,421,676,0
91,142,` restaurant ritz-carlton atlanta ',` alon \ 's at the terrace ',' 181 peachtree st. ',' 659 peachtree st. ',atlanta,atlanta,404/659 -0400,404-724-0444,continental,sandwiches,91,676,0
421,330,` taste of new orleans ',` ritz-carlton cafe ( atlanta ) ',' 889 w. peachtree st. ',' 181 peachtree st. ',atlanta,atlanta,404/874 -5535,404-659-0400,southern,` american ( new ) ',421,711,0
91,330,` restaurant ritz-carlton atlanta ',` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',' 181 peachtree st. ',atlanta,atlanta,404/659 -0400,404-659-0400,continental,` american ( new ) ',91,711,0
410,330,palisades,` ritz-carlton cafe ( atlanta ) ',' 1829 peachtree rd. ',' 181 peachtree st. ',atlanta,atlanta,404/350 -6755,404-659-0400,continental,` american ( new ) ',410,711,0
396,330,` french quarter food shop ',` ritz-carlton cafe ( atlanta ) ',' 923 peachtree st. at 8th st. ',' 181 peachtree st. ',atlanta,atlanta,404/875 -2489,404-659-0400,southern,` american ( new ) ',396,711,0
146,17,joss,` duke \ 's ',' 9255 sunset blvd. ',' 8909 sunset blvd. ',` los angeles ',` w. hollywood ',310/276 -1886,310-652-3100,asian,` coffee shops ',143,551,0
76,17,` bone \ 's ',` duke \ 's ',' 3130 piedmont road ',' 8909 sunset blvd. ',atlanta,` w. hollywood ',404/237 -2663,310-652-3100,american,` coffee shops ',76,551,0
7,17,fenix,` duke \ 's ',' 8358 sunset blvd. west ',' 8909 sunset blvd. ',hollywood,` w. hollywood ',213/848 -6677,310-652-3100,american,` coffee shops ',7,551,0
111,188,` rose pistola ',` caffe greco ',' 532 columbus ave. ',' 423 columbus ave. ',` san francisco ',` san francisco ',415/399 -0499,415-397-6261,italian,continental,111,723,0
111,329,` rose pistola ',` rose pistola ',' 532 columbus ave. ',' 532 columbus ave. ',` san francisco ',` san francisco ',415/399 -0499,415-399-0499,italian,italian,111,111,1
76,179,` bone \ 's ',soto,' 3130 piedmont road ',' 3330 piedmont rd. ',atlanta,atlanta,404/237 -2663,404-233-2005,american,japanese,76,714,0
278,245,` l \ ` absinthe ',` cafe des artistes ',' 227 e. 67th st. ',' 1 w. 67th st. ',` new york ',` new york city ',212/794 -4950,212-877-3500,french,` french ( classic ) ',277,27,0
295,245,` lincoln tavern ',` cafe des artistes ','51 w. 64th st. ',' 1 w. 67th st. ',` new york ',` new york city ',212/721 -8271,212-877-3500,american,` french ( classic ) ',294,27,0
181,245,` alley \ 's end ',` cafe des artistes ',' 311 w. 17th st. ',' 1 w. 67th st. ',` new york ',` new york city ',212/627 -8899,212-877-3500,american,` french ( classic ) ',178,27,0
435,291,` carnival world ','till erman the ',' 3700 w. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/252 -7777,702-731-4036,buffets,steakhouses,435,73,0
425,291,` bamboo garden ','till erman the ',' 4850 flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/871 -3262,702-731-4036,asian,steakhouses,425,73,0
443,291,` mandarin court ','till erman the ',' 1510 e. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/737 -1234,702-731-4036,asian,steakhouses,443,73,0
451,291,` viva mercado \ 's ','till erman the ',' 6182 w. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/871 -8826,702-731-4036,mexican,steakhouses,451,73,0
201,12,` cafe bianco ',` cafe blanc ',' 1486 2nd ave. between 77th and 78th sts . ',' 9777 little santa monica blvd. ',` new york ',` beverly hills ',212/988 -2655,310-888-0108,` coffee bar ',` pacific new wave ',199,546,0
15,12,` the palm ',` cafe blanc ',' 9001 santa monica blvd. ',' 9777 little santa monica blvd. ',` los angeles ',` beverly hills ',310/550 -8811,310-888-0108,american,` pacific new wave ',15,546,0
131,12,dive !,` cafe blanc ',' 10250 santa monica blvd. ',' 9777 little santa monica blvd. ',` los angeles ',` beverly hills ',310/788 -,310-888-0108,` dive american ',` pacific new wave ',128,546,0
62,280,` smith & wollensky ',` smith & wollensky ',' 201 e. 49th st. ',' 797 third ave. ',` new york ',` new york city ',212/753 -1530,212-753-1530,american,steakhouses,62,62,1
119,207,` border grill ',` roosevelt tamale parlor ',' 4th st. ',' 2817 24th st. ',` los angeles ',` san francisco ',310/451 -1655,415-550-9213,mexican,mexican,116,742,0
119,66,` border grill ',` water grill ',' 4th st. ',' 544 s. grand ave. ',` los angeles ',` los angeles ',310/451 -1655,213-891-0900,mexican,seafood,116,600,0
119,255,` border grill ',` island spice ',' 4th st. ',' 402 w. 44th st. ',` los angeles ',` new york city ',310/451 -1655,212-765-1737,mexican,caribbean,116,37,0
66,255,` virgil \ 's ',` island spice ',' 152 w. 44th st. ',' 402 w. 44th st. ',` new york ',` new york city ',' 212 / 921-9494 ',212-765-1737,american,caribbean,66,37,0
317,255,orso,` island spice ',' 322 w. 46th st. ',' 402 w. 44th st. ',` new york ',` new york city ',212/489 -7212,212-765-1737,italian,caribbean,316,37,0
274,255,` jewel of india ',` island spice ','15 w. 44th st. ',' 402 w. 44th st. ',` new york ',` new york city ',212/869 -5544,212-765-1737,asian,caribbean,273,37,0
119,311,` border grill ',` veni vidi vici ',' 4th st. ','41 14th st. ',` los angeles ',atlanta,310/451 -1655,404-875-8424,mexican,italian,116,93,0
524,326,` vivande porta via ',` plumpjack cafe ',' 2125 fillmore st. ',' 3127 fillmore st. ',` san francisco ',` san francisco ',415/346 -4430,415-563-4755,italian,` american ( new ) ',524,108,0
461,326,` cafe adriano ',` plumpjack cafe ',' 3347 fillmore st. ',' 3127 fillmore st. ',` san francisco ',` san francisco ',415/474 -4180,415-563-4755,italian,` american ( new ) ',461,108,0
501,326,oritalia,` plumpjack cafe ',' 1915 fillmore st. ',' 3127 fillmore st. ',` san francisco ',` san francisco ',415/346 -1333,415-563-4755,italian,` american ( new ) ',501,108,0
54,272,pisces,pisces,'95 ave. a at 6th st. ','95 ave. a ',` new york ',` new york city ',212/260 -6660,212-260-6660,seafood,seafood,54,54,1
8,226,granita,granita,' 23725 w. malibu rd. ',' 23725 w. malibu rd. ',malibu,malibu,310/456 -0488,310-456-0488,californian,californian,8,8,1
388,65,` camille \ 's ',` uncle bill \ 's pancake house ',' 1186 n. highland ave. ',' 1305 highland ave. ',atlanta,` manhattan beach ',404/872 -7203,310-545-5177,italian,diners,388,599,0
84,65,` indigo coastal grill ',` uncle bill \ 's pancake house ',' 1397 n. highland ave. ',' 1305 highland ave. ',atlanta,` manhattan beach ',404/876 -0676,310-545-5177,caribbean,diners,84,599,0
413,65,` r.j. \ 's uptown kitchen & wine bar ',` uncle bill \ 's pancake house ',' 870 n. highland ave. ',' 1305 highland ave. ',atlanta,` manhattan beach ',404/875 -7775,310-545-5177,american,diners,413,599,0
388,302,` camille \ 's ',` indigo coastal grill ',' 1186 n. highland ave. ',' 1397 n. highland ave. ',atlanta,atlanta,404/872 -7203,404-876-0676,italian,eclectic,388,84,0
406,302,` mambo restaurante cubano ',` indigo coastal grill ',' 1402 n. highland ave. ',' 1397 n. highland ave. ',atlanta,atlanta,404/874 -2626,404-876-0676,caribbean,eclectic,406,84,0
386,170,bistango,` morton \ 's of chicago ( atlanta ) ',' 1100 peachtree st. ',' 303 peachtree st. ne ',atlanta,atlanta,404/724 -0901,404-577-4366,mediterranean,steakhouses,386,704,0
91,170,` restaurant ritz-carlton atlanta ',` morton \ 's of chicago ( atlanta ) ',' 181 peachtree st. ',' 303 peachtree st. ne ',atlanta,atlanta,404/659 -0400,404-577-4366,continental,steakhouses,91,704,0
286,120,` le chantilly ',yama,' 106 e. 57th st. ',' 122 e. 17th st. ',` new york ',` new york city ',212/751 -2931,212-475-0969,french,japanese,285,654,0
181,120,` alley \ 's end ',yama,' 311 w. 17th st. ',' 122 e. 17th st. ',` new york ',` new york city ',212/627 -8899,212-475-0969,american,japanese,178,654,0
35,120,` gotham bar & grill ',yama,'12 e. 12th st. ',' 122 e. 17th st. ',` new york ',` new york city ',212/620 -4020,212-475-0969,american,japanese,35,654,0
10,228,` restaurant katsu ',katsu,' 1972 n. hillhurst ave. ',' 1972 hillhurst ave. ',` los angeles ',` los feliz ',213/665 -1891,213-665-1891,asian,japanese,10,10,1
104,211,` la folie ',` swan oyster depot ',' 2316 polk st. ',' 1517 polk st. ',` san francisco ',` san francisco ',415/776 -5577,415-673-1101,french,seafood,104,746,0
104,322,` la folie ',` la folie ',' 2316 polk st. ',' 2316 polk st. ',` san francisco ',` san francisco ',415/776 -5577,415-776-5577,french,` french ( new ) ',104,104,1
463,322,` california culinary academy ',` la folie ',' 625 polk st. ',' 2316 polk st. ',` san francisco ',` san francisco ',415/771 -3500,415-776-5577,french,` french ( new ) ',463,104,0
150,91,` mon kee seafood restaurant ',` lombardi \ 's ',' 679 n. spring st. ','32 spring st. ',` los angeles ',` new york city ',213/628 -6717,212-941-7994,asian,pizza,147,625,0
15,34,` the palm ',` la cachette ',' 9001 santa monica blvd. ',' 10506 little santa monica blvd. ',` los angeles ',` century city ',310/550 -8811,310-470-4992,american,` french ( new ) ',15,568,0
15,233,` the palm ',` palm the ( los angeles ) ',' 9001 santa monica blvd. ',' 9001 santa monica blvd. ',` los angeles ',` w. hollywood ',310/550 -8811,310-550-8811,american,steakhouses,15,15,1
15,24,` the palm ',jiraffe,' 9001 santa monica blvd. ',' 502 santa monica blvd ',` los angeles ',` santa monica ',310/550 -8811,310-917-6671,american,californian,15,558,0
131,24,dive !,jiraffe,' 10250 santa monica blvd. ',' 502 santa monica blvd ',` los angeles ',` santa monica ',310/788 -,310-917-6671,` dive american ',californian,128,558,0
292,252,` le perigord ',` four seasons ',' 405 e. 52nd st. ','99 e. 52nd st. ',` new york ',` new york city ',212/755 -6244,212-754-9494,french,` american ( new ) ',291,34,0
7,225,fenix,` fenix at the argyle ',' 8358 sunset blvd. west ',' 8358 sunset blvd. ',hollywood,` w. hollywood ',213/848 -6677,213-848-6677,american,` french ( new ) ',7,7,1
486,321,` kabuto sushi ',` khan toke thai house ',' 5116 geary blvd. ',' 5937 geary blvd. ',` san francisco ',` san francisco ',415/752 -5652,415-668-6654,asian,thai,486,103,0
480,321,` hong kong flower lounge ',` khan toke thai house ',' 5322 geary blvd. ',' 5937 geary blvd. ',` san francisco ',` san francisco ',415/668 -8998,415-668-6654,asian,thai,480,103,0
522,321,` ton kiang ',` khan toke thai house ',' 3148 geary blvd. ',' 5937 geary blvd. ',` san francisco ',` san francisco ',415/752 -4440,415-668-6654,asian,thai,522,103,0
468,267,` des alpes ',montrachet,' 732 broadway ',' 239 w. broadway ',` san francisco ',` new york city ',415/788 -9900,212-219-2777,french,` french bistro ',468,49,0
49,267,montrachet,montrachet,' 239 w. broadway between walker and white sts . ',' 239 w. broadway ',` new york ',` new york city ',' 212 / 219-2777 ',212-219-2777,french,` french bistro ',49,49,1
461,214,` cafe adriano ',` trio cafe ',' 3347 fillmore st. ',' 1870 fillmore st. ',` san francisco ',` san francisco ',415/474 -4180,415-563-2248,italian,american,461,749,0
108,214,` plumpjack cafe ',` trio cafe ',' 3201 fillmore st. ',' 1870 fillmore st. ',` san francisco ',` san francisco ',415/563 -4755,415-563-2248,mediterranean,american,108,749,0
60,84,` shun lee west ',` john \ 's pizzeria ','43 w. 65th st. ','48 w. 65th st. ',` new york ',` new york city ',212/371 -8844,212-721-7001,asian,pizza,60,618,0
240,84,ferrier,` john \ 's pizzeria ','29 e. 65th st. ','48 w. 65th st. ',` new york ',` new york city ',212/772 -9000,212-721-7001,french,pizza,238,618,0
19,5,` rex il ristorante ',` bernard \ 's ',' 617 s. olive st. ',' 515 s. olive st. ',` los angeles ',` los angeles ',213/627 -2300,213-612-1580,italian,continental,19,539,0
19,237,` rex il ristorante ',` rex il ristorante ',' 617 s. olive st. ',' 617 s. olive st. ',` los angeles ',` los angeles ',213/627 -2300,213-627-2300,italian,` nuova cucina italian ',19,19,1
205,243,` cafe pierre ',aureole,' 2 e. 61st st. ','34 e. 61st st. ',` new york ',` new york city ',212/940 -8185,212-319-1660,french,` american ( new ) ',203,25,0
257,102,` gianni \ 's ',` patsy \ 's pizza ','15 fulton st. ','19 old fulton st. ',` new york ',brooklyn,212/608 -7300,718-858-4300,seafood,pizza,255,636,0
140,23,` hard rock cafe ',` jan \ 's family restaurant ',' 8600 beverly blvd. ',' 8424 beverly blvd. ',` los angeles ',la,310/276 -7605,213-651-2866,american,` coffee shops ',137,557,0
124,59,` california pizza kitchen ',` ruth \ 's chris steak house ( los angeles ) ',' 207 s. beverly dr. ',' 224 s. beverly dr. ',` los angeles ',` beverly hills ',310/275 -1101,310-859-8744,californian,steakhouses,121,593,0
152,59,` nate \ ` n \ ' al \ 's ',` ruth \ 's chris steak house ( los angeles ) ',' 414 n. beverly dr. ',' 224 s. beverly dr. ',` los angeles ',` beverly hills ',310/274 -0101,310-859-8744,american,steakhouses,149,593,0
463,202,` california culinary academy ',` mario \ 's bohemian cigar store cafe ',' 625 polk st. ',' 2209 polk st. ',` san francisco ',` san francisco ',415/771 -3500,415-776-8226,french,italian,463,737,0
463,217,` california culinary academy ',` wa-ha-ka oaxaca mexican grill ',' 625 polk st. ',' 2141 polk st. ',` san francisco ',` san francisco ',415/771 -3500,415-775-1055,french,mexican,463,752,0
439,129,feast,` mayflower cuisinier ',' 2411 w. sahara ave. ',' 4750 w. sahara ave. ',` las vegas ',` las vegas ',702/367 -2411,702-870-8432,buffets,chinese,439,663,0
441,129,` golden steer ',` mayflower cuisinier ',' 308 w. sahara ave. ',' 4750 w. sahara ave. ',` las vegas ',` las vegas ',702/384 -4470,702-870-8432,` steak houses ',chinese,441,663,0
155,22,orleans,` indo cafe ',' 11705 national blvd. ',' 10428 1/2 national blvd. ',` los angeles ',la,310/479 -4187,310-815-1290,cajun,indonesian,152,556,0
456,191,betelnut,` doidge \ 's ',' 2030 union st. ',' 2217 union st. ',` san francisco ',` san francisco ',415/929 -8855,415-921-2149,asian,american,456,726,0
17,235,` philippe \ 's the original ',` philippe the original ',' 1001 n. alameda st. ',' 1001 n. alameda st. ',` los angeles ',chinatown,213/628 -3781,213-628-3781,american,cafeterias,17,17,1
307,254,` mavalli palace ',` gramercy tavern ','46 e. 29th st. ','42 e. 20th st. ',` new york ',` new york city ',212/679 -5535,212-477-0777,asian,` american ( new ) ',306,36,0
381,149,` annie \ 's thai castle ',` cafe sunflower ',' 3195 roswell rd. ',' 5975 roswell rd. ',atlanta,atlanta,404/264 -9546,404-256-1675,asian,` health food ',381,683,0
381,154,` annie \ 's thai castle ',chopstix,' 3195 roswell rd. ',' 4279 roswell rd. ',atlanta,atlanta,404/264 -9546,404-255-4868,asian,chinese,381,688,0
381,167,` annie \ 's thai castle ',` la fonda latina ',' 3195 roswell rd. ',' 4427 roswell rd. ',atlanta,atlanta,404/264 -9546,404-303-8201,asian,spanish,381,701,0
78,296,` buckhead diner ',` buckhead diner ',' 3073 piedmont road ',' 3073 piedmont rd. ',atlanta,atlanta,404/262 -3336,404-262-3336,american,` american ( new ) ',78,78,1
2,220,` hotel bel-air ',` bel-air hotel ',' 701 stone canyon rd. ',' 701 stone canyon rd. ',` bel air ',` bel air ',310/472 -1211,310-472-1211,californian,californian,2,2,1
457,145,` bistro roti ',` bistro the ',' 155 steuart st. ','56 e. andrews dr. nw ',` san francisco ',atlanta,415/495 -6500,404-231-5733,french,` french bistro ',457,679,0
428,127,` binion \ 's coffee shop ',` hugo \ 's cellar ',' 128 fremont st. ',' 202 e. fremont st. ',` las vegas ',` las vegas ',702/382 -1600,702-385-4011,` coffee shops/diners ',continental,428,661,0
442,127,` lillie langtry \ 's ',` hugo \ 's cellar ',' 129 e. fremont st. ',' 202 e. fremont st. ',` las vegas ',` las vegas ',702/385 -7111,702-385-4011,asian,continental,442,661,0
428,138,` binion \ 's coffee shop ',` stefano \ 's ',' 128 fremont st. ',' 129 fremont st. ',` las vegas ',` las vegas ',702/382 -1600,702-385-7111,` coffee shops/diners ',italian,428,672,0
53,271,picholine,picholine,'35 w. 64th st. ','35 w. 64th st. ',` new york ',` new york city ',212/724 -8585,212-724-8585,mediterranean,mediterranean,53,53,1
290,209,` le madri ',` san francisco bbq ',' 168 w. 18th st. ',' 1328 18th st. ',` new york ',` san francisco ',212/727 -8022,415-431-8956,italian,thai,289,744,0
64,282,` uncle nick \ 's ',` uncle nick \ 's ',' 747 9th ave. between 50th and 51st sts . ',' 747 ninth ave. ',` new york ',` new york city ',212/315 -1726,212-245-7992,mediterranean,greek,64,64,1
167,33,swingers,` koo koo roo ',' 8020 beverly blvd. ',' 8393 w. beverly blvd. ',` los angeles ',la,213/653 -5858,213-655-9045,american,chicken,164,567,0
35,253,` gotham bar & grill ',` gotham bar & grill ','12 e. 12th st. ','12 e. 12th st. ',` new york ',` new york city ',212/620 -4020,212-620-4020,american,` american ( new ) ',35,35,1
176,192,' 9 jones street ',` dottie \ 's true blue cafe ',' 9 jones st. ',' 522 jones st. ',` new york ',` san francisco ',212/989 -1220,415-885-2767,american,diners,173,727,0
102,320,` hawthorne lane ',` hawthorne lane ','22 hawthorne st. ','22 hawthorne st. ',` san francisco ',` san francisco ',415/777 -9779,415-777-9779,american,californian,102,102,1
255,95,` gabriela \ 's ',` monsoon ( ny ) ',' 685 amsterdam ave. at 93rd st. ',' 435 amsterdam ave. ',` new york ',` new york city ',212/961 -0574,212-580-8686,mexican,thai,253,629,0
9,227,` grill on the alley ',` grill the ',' 9560 dayton way ',' 9560 dayton way ',` los angeles ',` beverly hills ',310/276 -0615,310-276-0615,american,` american ( traditional ) ',9,9,1
487,110,` katia \ 's ',` sylvia \ 's ',' 600 5th ave. ',' 328 lenox ave. ',` san francisco ',` new york city ',415/668 -9292,212-996-0660,'',southern/soul,487,644,0
13,231,` locanda veneta ',` locanda veneta ',' 3rd st. ',' 8638 w. third st. ',` los angeles ',` los angeles ',310/274 -1893,310-274-1893,italian,italian,13,13,1
283,115,` lanza restaurant ',` thailand restaurant ',' 168 1st ave. between 10th and 11th sts . ',' 106 bayard st. ',` new york ',` new york city ',212/674 -7014,212-349-3132,italian,thai,282,649,0
319,75,otabe,darbar,'68 e. 56th st. ','44 w. 56th st. ',` new york ',` new york city ',212/223 -7575,212-432-7227,asian,indian,318,609,0
4,222,campanile,campanile,' 624 s. la brea ave. ',' 624 s. la brea ave. ',` los angeles ',` los angeles ',213/938 -1447,213-938-1447,american,californian,4,4,1
29,247,` carnegie deli ',` carnegie deli ',' 854 7th ave. between 54th and 55th sts . ',' 854 seventh ave. ',` new york ',` new york city ',212/757 -2245,212-757-2245,delicatessen,delis,29,29,1
459,74,bizou,` cucina di pesce ',' 598 fourth st. ','87 e. fourth st. ',` san francisco ',` new york city ',415/543 -2222,212-260-6800,french,seafood,459,608,0
6,230,citrus,` le chardonnay ( los angeles ) ',' 6703 melrose ave. ',' 8284 melrose ave. ',` los angeles ',` los angeles ',213/857 -0034,213-655-8880,californian,` french bistro ',6,12,0
135,230,eclipse,` le chardonnay ( los angeles ) ',' 8800 melrose ave. ',' 8284 melrose ave. ',` los angeles ',` los angeles ',310/724 -5959,213-655-8880,californian,` french bistro ',132,12,0
6,62,citrus,` sweet lady jane ',' 6703 melrose ave. ',' 8360 melrose ave. ',` los angeles ',la,213/857 -0034,213-653-7145,californian,desserts,6,596,0
170,62,` tommy tang \ 's ',` sweet lady jane ',' 7313 melrose ave. ',' 8360 melrose ave. ',` los angeles ',la,213/937 -5733,213-653-7145,asian,desserts,167,596,0
16,62,patina,` sweet lady jane ',' 5955 melrose ave. ',' 8360 melrose ave. ',` los angeles ',la,213/467 -1108,213-653-7145,californian,desserts,16,596,0
22,240,` yujean kang \ 's gourmet chinese cuisine ',` yujean kang \ 's ','67 n. raymond ave. ','67 n. raymond ave. ',` los angeles ',pasadena,818/585 -0855,818-585-0855,asian,chinese,22,22,1
501,214,oritalia,` trio cafe ',' 1915 fillmore st. ',' 1870 fillmore st. ',` san francisco ',` san francisco ',415/346 -1333,415-563-2248,italian,american,501,749,0
38,256,` jo jo ',` jo jo ',' 160 e. 64th st. ',' 160 e. 64th st. ',` new york ',` new york city ',212/223 -5656,212-223-5656,american,` french bistro ',38,38,1
309,256,` monkey bar ',` jo jo ','60 e. 54th st. ',' 160 e. 64th st. ',` new york ',` new york city ',212/838 -2600,212-223-5656,american,` french bistro ',308,38,0
70,130,` palace court ',` michael \ 's ( las vegas ) ',' 3570 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-737-7111,continental,continental,70,664,0
437,130,` circus circus ',` michael \ 's ( las vegas ) ',' 2880 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-737-7111,buffets,continental,437,664,0
433,130,` cafe roma ',` michael \ 's ( las vegas ) ',' 3570 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-737-7111,` coffee shops/diners ',continental,433,664,0
449,130,` the bacchanal ',` michael \ 's ( las vegas ) ',' 3570 las vegas blvd. s ',' 3595 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7525,702-737-7111,` only in las vegas ',continental,449,664,0
70,285,` palace court ',` chin \ 's ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-733-8899,continental,chinese,70,67,0
429,285,bistro,` chin \ 's ',' 3400 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-733-8899,continental,chinese,429,67,0
449,285,` the bacchanal ',` chin \ 's ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7525,702-733-8899,` only in las vegas ',chinese,449,67,0
70,133,` palace court ',` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-893-0703,continental,steakhouses,70,667,0
448,133,` ralph \ 's diner ',` morton \ 's of chicago ( las vegas ) ',' 3000 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/732 -6330,702-893-0703,` coffee shops/diners ',steakhouses,448,667,0
427,133,` bertolini \ 's ',` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/735 -4663,702-893-0703,italian,steakhouses,427,667,0
438,133,'em press court ',` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-893-0703,asian,steakhouses,438,667,0
70,140,` palace court ',` tre visi ',' 3570 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-891-7331,continental,italian,70,674,0
431,140,` bugsy \ 's diner ',` tre visi ',' 3555 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -3111,702-891-7331,` coffee shops/diners ',italian,431,674,0
438,140,'em press court ',` tre visi ',' 3570 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-891-7331,asian,italian,438,674,0
70,136,` palace court ',` spago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-369-6300,continental,californian,70,670,0
68,136,` coyote cafe ',` spago ( las vegas ) ',' 3799 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-369-6300,southwestern,californian,68,670,0
437,136,` circus circus ',` spago ( las vegas ) ',' 2880 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-369-6300,buffets,californian,437,670,0
67,136,` chin \ 's ',` spago ( las vegas ) ',' 3200 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-369-6300,asian,californian,67,670,0
384,300,` beesley \ 's of buckhead ',` hedgerose heights inn the ',' 260 e. paces ferry road ',' 490 e. paces ferry rd. ne ',atlanta,atlanta,404/264 -1334,404-233-7673,continental,continental,384,82,0
82,300,` hedgerose heights inn ',` hedgerose heights inn the ',' 490 e. paces ferry rd. ',' 490 e. paces ferry rd. ne ',atlanta,atlanta,404/233 -7673,404-233-7673,international,continental,82,82,1
76,26,` bone \ 's ',` joe \ 's ',' 3130 piedmont road ',' 1023 abbot kinney blvd. ',atlanta,venice,404/237 -2663,310-399-5811,american,` american ( new ) ',76,560,0
147,23,` le colonial ',` jan \ 's family restaurant ',' 8783 beverly blvd. ',' 8424 beverly blvd. ',` los angeles ',la,310/289 -0660,213-651-2866,asian,` coffee shops ',144,557,0
147,33,` le colonial ',` koo koo roo ',' 8783 beverly blvd. ',' 8393 w. beverly blvd. ',` los angeles ',la,310/289 -0660,213-655-9045,asian,chicken,144,567,0
