ltable_id,rtable_id,ltable_title,rtable_title,ltable_manufacturer,rtable_manufacturer,ltable_price,rtable_price,label
325,2619,cross stitch design studio ( jewel case ),stationery design studio ( win 98 me 2000 xp ),m-and-r-technologies,,9.99,19.99,0
309,403,family tree maker version 16 deluxe,encore inc family tree maker 2008 platinum,encore,,69.95,85.07,0
309,3050,family tree maker version 16 deluxe,encore software 10891 family tree maker version 16 essential sb cs,encore,,69.95,25.97,0
273,8,quickbooks credit card processing kit 3.0,qb credit card kit 3.0,intuit,intuit,39.95,25.99,1
657,705,emedia guitar basics,emedia music corp guitar pro v 5.1 ( hybrid ),emedia music,,,51.92,0
363,2854,sony psp media manager,sony media manager for psp ( 98598 ),sony-computer-entertainment,sony-computer-entertainment,24.99,24.99,1
363,563,sony psp media manager,iview mediapro 2.6 media management,sony-computer-entertainment,,24.99,155.99,0
220,15,mobileinventory additional mobile license,0202-034 axis camera station license 1 additional user,wasp technologies,,,95.12,0
925,572,instant play guitar deluxe v2 .,topics entertainment instant play keyboard v2 .0,topics entertainment,,39.48,17.55,0
847,1573,vpn client software 5 users,prosafe vpn client software single user netgear inc. vpn01l,d-link systems inc. .,,,27.78,0
847,1818,vpn client software 5 users,procurve vpn client software unlimited client licenses,d-link systems inc. .,,,2598.96,0
752,629,age of empires iii,destineer inc age of empires iii : the warchiefs expansion pack,destineer,,49.99,26.14,0
1081,905,stuffit deluxe v 10.0 ( mac ),allume stuffit deluxe 11 os x 10.4 or higher,smith-micro-software,,79.99,79.99,0
111,473,instant play electric guitar deluxe,arti funaro electric guitar effects six cassette,topics entertainment,,39.99,36.67,0
636,2547,mavis beacon teaches typing deluxe v17,encore software 10072 mavis beacon typing 17 deluxe by broderbund,encore software,,39.99,33.97,0
816,777,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping,microsoft,,10949.0,2072.97,0
79,2489,ca internet security suite 2007 3 user,symantec 10725608 norton internet security 2007 internet security 1 user ( s ) pc,computer associates,,69.95,64.97,0
984,2234,serious magic visual communicator 2.0 web,serious magic visual communicator 2 web presentation software ( windows ) presentation software,serious magic,,199.99,189.95,1
1255,1078,sony acid pro 5,sony media software acid pro 5 music production software,sony,,399.95,199.95,1
999,1103,spy sweeper w/antivirus family edition,chatchecker family edition,webroot software,,49.95,29.99,0
999,2002,spy sweeper w/antivirus family edition,family tree maker 11 collector 's edition,webroot software,,49.95,34.9,0
999,2263,spy sweeper w/antivirus family edition,webroot software inc 50210 spy sweeper w/antivirus family edition ( mass merchant ) win 2000 xp,webroot software,,49.95,41.97,1
999,2265,spy sweeper w/antivirus family edition,webroot software inc 50410 spy sweeper w/antivirus family edition ( small box ) win 2000 xp,webroot software,,49.95,41.97,0
288,3006,tonka search & rescue 2,tonka search & rescue 2,infogrames,,,7.95,0
372,740,readiris pro 11 corporate edition,usoa289 iris readiris pro v. 11 complete package 1 user win,iris inc.,,399.99,110.07,0
219,728,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,bablbr1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,computer associates,,,842.73,0
219,1769,ca brightstor arcserve backup r11 .1 for netware upgrade from arcserve 7 for netware,bablur1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,computer associates,,,632.18,0
142,1769,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,bablur1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,computer associates,,,632.18,0
211,726,microsoft entertainment pack ce,711-00011 microsoft entertainment pack v. 2.0 complete package 1 user pc cd,microsoft,,49.5,23.57,0
1086,1109,calendar creator platinum sb cs by riverdeep,calendar creator deluxe 10,encore software,,29.99,49.87,0
328,3043,state standards grade 8,state standards grade 8,topics entertainment,,29.95,9.49,0
297,2967,superstart ! science arcade,superstart ! science arcade,selectsoft publishing,,24.95,8.95,0
35,2050,the print shop pro publisher 22 deluxe [ dvd ],the printshop v22 deluxe,encore,,99.99,29.9,0
470,1980,cisco security desktop agent csa-b250-dtop-k9 ),cisco security server agent ( windows and solaris ) 100-agent bundle,cisco systems ( ciscopro ),cisco-systems-enterprise,,64821.43,0
381,2640,restricted area,restricted area ( win 98 me 2000 xp ),whiptail,,19.99,19.99,1
1011,1090,logic pro 6 upgrade from logic platinum/gold 5 & 6,sony media software acid pro 6 software upgrade from acid pro 5 music production software,apple,sony-pictures-digital-entertainment,199.99,129.95,0
1179,342,microspot x-rip ( mac ),microspot interiors version 3.6,microspot ltd,,349.99,85.99,0
368,2864,jumpstart advanced 3rd grade v2 .0,jumpstart advanced 1st grade knowledge adventure,knowledge adventure,,19.99,19.99,0
368,603,jumpstart advanced 3rd grade v2 .0,knowledge adventure inc. jumpstart advanced preschool v2 .0,knowledge adventure,,19.99,16.93,0
17,1984,upg sgms 1000 incremental node,sonicwall gms 1000n-incremental lic upg,sonic-systems-inc .,sonic-systems-inc .,,62920.89,1
937,1551,symc backup exec sbs std 11d win small business server standard,symantec backup exec system recovery server edition business pack v. 7.0 complete package + 1 year basic maintenance 1 user cd win multi,symantec,,811.21,548.77,0
937,1757,symc backup exec sbs std 11d win small business server standard,10759328 symantec backup exec 11d for windows servers agent for db2 on windows servers -,symantec,,811.21,644.84,0
965,2819,pinnacle mobile media organizer,mobile media converter ( pc ) pinnacle,pinnacle,,49.99,24.99,0
828,2819,pinnacle mobile media converter,mobile media converter ( pc ) pinnacle,pinnacle,,29.99,24.99,0
965,2314,pinnacle mobile media organizer,pinnacle mobile media organizer software for windows ipod software,pinnacle,,49.99,39.95,1
726,2788,simply put software data eliminator,simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,simply-put-software,,34.97,1
724,2788,simply put software got ta sing windows/macintosh ),simply put software llc de905-s data elminator ( win 95 98 me nt 2000 xp ),simply-put-software,simply-put-software,,34.97,0
254,1777,watchguard mobile user vpn 5 user bundle wg3605 ),wg3605 watchguard mobile user vpn complete package 5 users cd win english t,watchguard technologies inc,,,290.68,0
382,1089,adobe production studio premium,sony media software sound forge audio studio 9 software music production software,adobe,,1699.0,69.95,0
46,2622,national geographic presents : redshift planetarium,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ),topics entertainment,,29.99,39.99,0
948,2077,creating keepsakes scrapbook platinum v. 3 sb cs by riverdeep,encore software 11031 calendar creator platinum sb csby riverdeep,encore software,,39.99,25.97,0
948,2038,creating keepsakes scrapbook platinum v. 3 sb cs by riverdeep,encore software 10612 creating keepsakes scrapbook designer deluxe v. 3 sb cs,encore software,,39.99,17.97,0
444,1432,jumpstart 1st grade,brain play preschool-1st grade,knowledge adventure,,,17.9,0
943,880,rome total war gold edition,sega of america inc rome total war gold edition,sega-of-america-inc .,sega-of-america-inc .,19.99,18.77,1
1326,678,jumpstart world 2nd grade,knowledge adventure inc. jumpstart world 2nd grade mini box,knowledge adventure,,19.99,16.93,1
551,2216,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk,symantec,,447.74,30.24,0
1074,2095,family tree maker version 16 collectors edition sb cs,encore software 10861 family tree maker version 16 collectors edition sb cs,encore software,,99.99,81.97,1
454,2945,land before time : preschool,blue 's clues preschool,brighter-minds-media-inc .,,9.99,7.95,0
402,2945,blues clues preschool,blue 's clues preschool,humongous entertainment,,,7.95,0
617,2999,norton antivirus mac 10.0 ( mac ),norton antivirus 2007 3 user pack,symantec,,69.95,49.95,0
41,851,imsi turbocad designer v. 11,imsi design llc turbocad mac 3d,imsi,,39.99,204.67,0
101,1670,atari arcade classics ( mac ),destineer inc 10316 destineer atari arcade classics action/adventure mac,macsoft,,19.99,17.97,1
1075,1384,modeless liquid ledger personal finance software ( mac ),freeverse software 005 solace ( mac 9.1-9.x 10.1 or higher ),csdc,,79.99,18.97,0
1075,2188,modeless liquid ledger personal finance software ( mac ),intuit quicken mac 2007 software finance software,csdc,,79.99,69.95,0
1075,797,modeless liquid ledger personal finance software ( mac ),cisco nac appliance server ( clean access server ) software ( 250 users ),csdc,,79.99,8650.31,0
317,1928,disney 2nd grade active leveling advantage w buzz ( jewel case ) ages 6-8,disney learning 1st-2nd grade win,disney interactive,,9.99,13.61,0
285,450,weekly reader preparing for kindergarten,brighter minds land before time : kindergarten,fogware publishing,brighter-minds-media-inc .,19.99,9.99,0
285,2856,weekly reader preparing for kindergarten,fun for kids featuring disney preschool to kindergarten topics,fogware publishing,,19.99,29.99,0
7,1617,acad upgrade dragon naturallyspeaking pro solution 9.0 ( a289a-fd7-9 .0 ),nuance communications inc. upgrade to dragon naturallyspeaking v8 legal solutions from professional v6 and up ( govt ) olp a590a-sf2-8 .0,nuance academic,,399.54,314.0,0
1139,2502,cakewalk sonar 6 producer ed,cakewalk project5 version 2 software music production software,cakewalk,,799.0,199.0,0
766,389,brothers in arms : road to hill 30 ( dvd-rom ),ubisoft brothers in arms : road to hill 30 ( pc ) thers in ar,ubi soft,,19.99,19.99,1
364,2503,adobe premiere elements 3.0 [ lb ],adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,adobe,,99.99,149.95,0
804,1355,digidesign music production toolkit ( pro tools le ),bias deck 3.5 software music production software,digidesign,,495.0,299.0,0
804,2207,digidesign music production toolkit ( pro tools le ),ableton live 6 software music production software,digidesign,,495.0,499.0,0
804,2274,digidesign music production toolkit ( pro tools le ),bias peak pro 5 software music production software,digidesign,,495.0,499.0,0
1229,1082,adobe photoshop cs2 advanced techniques by julieanne kost,software cinema dvd-rom : dvdrom : photoshop cs2 advanced techniques ( training ) photoshop software,software cinema,,,159.95,1
1324,674,printmaster platinum v 17.0,print master platinum v17,encore software,,39.99,29.9,1
789,2562,hoyle mahjongg ( jewel case ),encore software 10023 hoyle mahjongg ( win 98 me 2000 xp ),encore,,9.99,7.47,1
455,769,brainfood games cranium collection 2006,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,encore software,,19.99,18.97,0
1014,773,elementary advantage 2008,encore software 12360 elementary advantage 2008 win 2000 xp vista,encore,,39.99,34.97,1
1014,2290,elementary advantage 2008,encore software 12361 encore elementary advantage 2008 training/wbt pc,encore,,39.99,33.97,0
1204,3127,space ( dvd ) ( pc & mac ),starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ),fogware publishing,,29.99,9.59,0
639,322,cosmic blobs : lab rat edition ( win & mac ),cosmic blobs : the lab rat edition by solidworks,solidworks corporation,,39.99,33.99,1
2,1881,noah 's ark activity center ( jewel case ages 3-8 ),the beginners bible : noah 's ark activity center : activity center,victory multimedia,,,9.95,1
581,1690,hoyle board games,hoyle solitaire,encore,,9.99,9.99,0
793,1690,hoyle south beach solitaire,hoyle solitaire,encore,,9.99,9.99,0
946,3140,the print shop 21 deluxe by broderbund,broderbund ultimate print and craft suite,encore software,,,49.99,0
128,2253,procurve vpn client software unlimited client licenses,apple remote desktop 3 unlimited client edition mac apple & mac software,hewlett packard,,,498.95,0
1044,2566,hoyle puzzle & board games 2007,encore software 10569 hoyle puzzle games 2007 win 98 me 2000 xp,encore software,,19.99,18.97,0
502,1651,symc backup exec sbs prm 11d win small business server,symantec 11105975 backup exec 11d for windows servers business pack bundle w / continuous protection server complete package + 1 year essential support 1 server buying programs business pack cd win multi,symantec,,885.83,600.97,0
502,1785,symc backup exec sbs prm 11d win small business server,symantec backup exec 11d for windows servers agent for lotus domino server complete package,symantec,,885.83,772.14,0
974,2307,sony vegas movie studio + dvd 8 platinum edition,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software,sony media,,129.95,129.95,0
1009,817,test and improve your memory ( dvd box ),tri synergy inc test & improve your memory scientific brain training,tri synergy,,29.99,24.31,1
1080,2026,adventure workshop 4th-6th grade 7th edition,encore software 12431 adventure workshop 8 4th-6th,encore software,,19.99,17.97,0
1080,2057,adventure workshop 4th-6th grade 7th edition,encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,,19.99,17.97,0
45,2849,elementary school success deluxe 2006,elementary school english literature basics ( pc/mac ) fogware,topics entertainment,,49.99,9.99,0
1150,925,40 years of the x-men,git 40 years of marvel x-men dvd-rom,git corp,,49.99,42.99,1
258,1864,microsoft visual studio team edition for software architect 2005 with msdn premium,124-00458 microsoft visual studio team edition 2005 for software developers complete pac,microsoft,,5479.0,5159.29,0
133,1875,snap enterprise data replicator advanced license for 10000 series,5325301935 snap enterprise data replicator license 1 additional server linux unix w,adaptec,,,4401.41,0
133,46,snap enterprise data replicator advanced license for 10000 series,5325302020 snap enterprise data replicator advanced license 1 server linux unix win,adaptec,,,1320.64,0
1116,3067,aquazone bass edition,backyard soccer mls edition,smith-micro-software,,19.99,8.95,0
1264,3089,punch ! professional home design suite,systemsuite 6 ( tm ) professional mini,punch ! software,,69.99,49.99,0
1243,517,prey,aspyr prey,aspyr media,,39.99,47.99,1
652,3216,quickverse mac bible study 2007 white box,findex.com quickverse bible study 2007 mobile deluxe,findex,,59.95,24.99,0
652,318,quickverse mac bible study 2007 white box,findex.com inc quickverse mac bible study 2007 white box,findex,,59.95,37.18,1
337,3061,jaws,jaws unleashed,majesco entertainment,,19.99,7.95,0
207,1525,crystal reports 11 professional full product french,crystal reports xi professional edition complete package,business objects,,909.66,537.57,1
207,2287,crystal reports 11 professional full product french,upg crystal reports 11 pro french,business objects,,909.66,264.99,0
1348,600,cook 'n cd recipe cards,dvo enterprises inc. cookn cd recipe cards,dvo enterprises,,19.99,17.55,1
1071,1197,windows xp pro nx7400 o/s,cto only windows xp pro nc6000,hewlett packard,,,118.95,0
760,577,panda software antivirus & firewall 2008 windows,symantec norton anti-virus 2007 windows,panda software,,,39.99,0
760,1464,panda software antivirus & firewall 2008 windows,panda software bus sec 2006 3001-5k 2yr b2pbsa6si,panda software,,,26.0,0
760,397,panda software antivirus & firewall 2008 windows,sos aggregation company panda antivirus + firewall 2008 3-user,panda software,,,31.53,1
619,290,ideasoft photo clip art 10 000,nova development corp ideasoft photo clip art 10000,nova development,,,7.81,1
433,2242,mediapilot kit,mediapilot kit,susteen,,39.95,29.99,1
1270,466,xtreme photostory on cd and dvd 6,magix entertainment corp. xtreme photostory on cd and dvd 6,magix entertainment,,29.99,26.14,1
941,2264,webroot spy sweeper with antivirus family edition 3 pcs,webroot software inc 31250 spy sweeper spanish win 2000 xp,webroot software,,49.95,25.97,0
1175,265,apple mac os x tiger 10.4.6 family pack ( mac ),apple iwork '06 family pack,apple computer,,199.0,99.99,0
1072,561,marine aquarium & goldfish screen saver by encore software,mariner montage screenwriting software,encore software,,,125.99,0
1072,402,marine aquarium & goldfish screen saver by encore software,encore marine aquarium 2.0,encore software,,,19.99,0
100,1542,textbridge pro 11 5u license xp,scansoft textbridge pro v. 11,nuance communications inc. .,nuance-communications-inc .,,68.99,0
303,3,real arcade : adventure inlay,math missions : the amazing arcade adventure ( grades 3-5 ),activision,,29.95,12.95,0
401,2948,south park chef 's luv shack,south park chef 's luv shack,acclaim,,39.95,6.95,0
628,625,delorme topo usa mapping software 6.0 west region,delorme mapping topo usa 6.0 east region,delorme,,49.95,43.36,0
787,2567,hoyle 4-pack 2006,encore software 11050 hoyle 4-pack 2006 win 98 me 2000 xp,encore software,,19.95,18.97,1
656,229,wanted : a wild western adventure,dreamcatcher interactive wanted wild willy west,dreamcatcher interactive,,29.99,17.55,1
281,2990,easy home massage dvd,easy home massage dvd,selectmedia entertainment,,19.95,10.95,0
359,1240,adventure workshop 1st-3rd grade 8th edition,brain play 1st-3rd grade,encore,,19.99,17.9,0
1303,743,scrabble complete ( jewel case ),encore software 11290 scrabble complete win 98 me xp,encore,,9.99,7.69,1
71,1559,monarch v9 .0 1u .,monarch std ( v9 .0 ) retail box datawatch fpm32c090-a01,datawatch,,699.0,290.59,0
1061,1559,datawatch monarch v7 ntwk-starter cd most 8u fpm32c070-a08n ),monarch std ( v9 .0 ) retail box datawatch fpm32c090-a01,datawatch,,,290.59,0
1357,413,photostory on cd & dvd 5,magix entertainment corp. xtreme photostory on cd and dvd 6,magix entertainment,,19.99,26.14,0
1005,292,sibelius 4 educational edition,steinberg software halion symphonic orchestra educational edition,sibelius-software-ltd .,,329.0,545.51,0
137,1717,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),902453-007-e rumba unix-hp edition upgrade license 1 user volume level e 1000-1999,netmanage,,,106.48,0
137,1890,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),902453-006-g rumba unix-hp edition v. 7.3 upgrade license 1 user volume level g,netmanage,,,93.66,0
326,3113,math missions : the race to spectacle city arcade ( grades k-2 ),math missions : the race to spectacle city arcade ( grades k-2 ),scholastic,,29.95,8.49,0
121,1768,microsoft licenses exch . srvr extrn conn sa eng ( 39400416 ),microsoft 394-00416 opens exch svr exconn l/sa qual,microsoft licenses,,42166.22,22575.14,1
188,1513,tomb raider : legend,eidos interactive 40022 tomb raider : legend ds 788687400220,eidos interactive,,19.99,19.8,1
302,2983,encyclopedia britannica profiles : dinosaurs ( jewel case ),encyclopedia britannica profiles : dinosaurs !,atari,,9.99,8.95,0
263,52,symantec mail security for smtp 5.0 smb av cd 5u gov,11105093 symantec web security for microsoft isa server 2004 v. 5.0 media cd -,symantec,,,16.09,0
263,2162,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec norton internet security 3.0 software for macintosh apple & mac software,symantec,,,89.95,0
142,92,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,babnur1111s01 brightstor arcserve backup for netware w/sp1 v. 11.1 version upgrade pac,computer associates,,,379.23,0
142,1817,ca brightstor arcserve backup r11 .1 for netware tape library option service pack,e17883d symantec backup exec for netware servers open file option v. 9.2 complet,computer associates,,,460.7,0
253,469,filemaker mobile 8 for palm os and pocket pc,filemaker pro 8.5,filemaker,,69.0,285.99,0
345,1520,portfolio media kit be syst recovery 7.0 win small business ed,symantec 11859201 be sys recovery 7.0 win sbs ed media cd m/l,symantec,,50.0,31.98,1
126,2914,oxford spanish dictionary,palmspring software 523 oxford american desk dictionary,oxford-university-press,palmspring software,19.95,24.2,0
126,2958,oxford spanish dictionary,student dictionary,oxford-university-press,,19.95,8.95,0
129,2958,oxford spanish dictionary,student dictionary,tri synergy,,19.99,8.95,0
172,1962,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,computer associates,,,194.34,0
97,1637,tournament poker 2005,eagle games egl 150 tournament poker no limit texas hold 'em,eagle games,eagle games,20.99,7.95,1
805,1637,hoyle texas hold 'em poker ( jewel case ),eagle games egl 150 tournament poker no limit texas hold 'em,encore,eagle games,9.99,7.95,0
467,2084,sat act and psat 2007 platinum,web shop platinum,topics entertainment,,58.5,36.9,0
825,2620,sony vegas 6,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,sony-pictures-digital-entertainment,599.95,99.0,1
672,2846,scholastic brain play : pre-kindergarten 1st grade,scholastic brain play preschool to 1st grade topics,topics entertainment,,19.99,19.99,1
1337,2117,nero 8 ultra edition,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software,nero inc.,,99.95,79.99,0
1337,1844,nero 8 ultra edition,70009 nero ultra edition enhanced v. 7 complete package 1 user cd win,nero inc.,,99.95,87.76,0
747,248,lego star wars ii : the original trilogy for mac,aspyr lego star wars,feral interactive,,39.99,29.99,0
448,2147,instant play electric guitar ( jewel box ),instant play electric guitar express ( jc ),topics entertainment,,6.99,12.9,1
1066,2023,the print shop design suite pro ed sb cs by the print shop,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,encore software,,199.99,17.97,0
1110,2023,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software 11041 the print shop elements : labels & logos sb cs by the print shop,encore software,,99.95,17.97,0
409,2902,pdf converter 4,scansoft pdf converter 4,nuance,,49.95,37.95,0
169,1501,reel deal casino quest,reel deal casino quest ( win 95 98 me 2000 xp ),phantom efx,,19.99,19.95,1
134,1882,employee appraiser 5.0 deluxe mailer,aust-0150-005 employee appraiser deluxe v. 5.0 complete package 1 user download -,global marketing,,394.6,231.81,0
60,2106,trudy 's time and place house ages 3-6,trudys time & place house,ibm,,,9.9,1
202,2219,the computrace lojack for laptops computer tracking and loss control solution by,absolute software lfl-m2-12 computrace lojack for laptops 1 year license mac 10.2 or higher,lenovo,,,44.97,0
202,59,the computrace lojack for laptops computer tracking and loss control solution by,40y9223 computrace lojack for laptops subscription package 4 years 1 notebook -,lenovo,,,125.97,0
154,1896,cisco 3745 ser ios ent cd374-esk9 = ),cd374-esk9 = cisco ios enterprise services complete package cd,cisco systems enterprise,,2814.33,1430.53,0
50,2962,clifford the big red dog thinking adventures,clifford the big red dog reading pack,scholastic,,9.99,19.95,0
1254,527,john deere : welcome to merriweather farm,john deere : welcome to merriweather farm by bold games,global-software-publishing,global-software-publishing,19.99,21.99,1
1316,936,aircraft collector 's second edition,git comic book library collector 's edition vol . 1,abacus,,19.95,19.99,0
493,45,adobe encore dvd 2.0,22030094 adobe encore dvd v. 2.0 complete package 1 user dvd win universa,adobe,,349.0,377.61,0
446,1216,topics presents : ancient civilizations ( 4 cd set ),topics presents : human body,topics entertainment,,29.99,15.9,0
1354,593,enemy territory : quake wars,aspyr media inc enemy territory : quake wars,aspyr media,,49.99,47.04,1
1296,692,starry night astronomy screensaver win/mac,orion/imaginova starry night screensaver,imaginova,,19.99,16.27,1
1320,685,snap ! kakuro,topics entertainment snap ! kakuro,topics entertainment,,4.99,3.44,1
764,387,agatha christie : and then there were none,agatha christie and then there were none e ( pc ) tha christi,dreamcatcher interactive,,29.99,7.99,1
819,2055,mavis beacon 17 standard,encore software 10076 mavis beacon typing 17 standardby broderbund,encore software,,19.95,17.97,0
485,2434,on hand spanish 1-2-3 windows ),csdc jc212 spanish 1-2-3 on hand software,on-hand-software,on-hand-software,9.99,9.99,1
880,297,super granny 3,super collapse ! 3,encore software,,19.99,22.99,0
873,1070,quickbooks point-of-sale pro with hardware bundle 6.0,quickbooks ( r ) point of sale 2007 : basic retail management 6.0 bundle,intuit,,1749.95,1499.99,0
1108,1450,3d bridge deluxe ( mac ),freeverse software 4012 3d bridge deluxe ( retail box ) for mac,freeverse software,freeverse software,24.99,18.99,0
8,1936,mia 's math adventure : just in time,kutoka interactive 61208 mia 's math adventure : just in time !,kutoka,kutoka interactive,19.99,24.99,1
120,1754,crusader kings,atari 26162 crusader kings mb,atari,,19.99,21.99,1
77,1606,age of mythology ( mac ),destineer inc 10307 age of mythology ( mac 8.6-9.x ( classic ) x v10 .1 or higher ),macsoft,,19.99,17.97,1
1133,2171,apple shake 4.1 visual effects ( mac ),apple shake 4.1 digital compositing software for mac os x effects software,apple computer,,499.0,498.95,1
63,2129,movies on psp,movies on psp,x-oom,,,15.9,1
603,2020,apple aperture 1.5,apple ilife 06,apple,,299.0,70.47,0
732,1293,civilization iv warlords ( mac ),sid meiers civilization iii for pc,aspyr media,,29.99,7.99,0
573,1646,coreldraw graphics suite x3 upgrade,coreldraw graphics suite x3 upgrade windows,corel,,179.0,184.5,1
573,752,coreldraw graphics suite x3 upgrade,lmpcgs12mulpc coreldraw graphics suite v. 12 media 1 user cd win multi-lingual,corel,,179.0,22.59,0
768,382,battlefield 1942 : deluxe edition,ea sports battlefield 1942 : deluxe edition ( pc ) game,electronic arts,,29.99,9.99,1
1110,2036,the print shop 22 pro publisher deluxe sb cs by the print shop,encore software 10931 the print shop design suite proed sb cs by the print shop,encore software,,99.95,105.97,0
706,198,world of warcraft expansion : burning crusade,vivendi blizzard world of warcraft,blizzard entertainment,,39.99,24.99,0
867,782,punch ! ultimate deck and landscape,punch software 26100 punch ! master landscape and home design ( small box ),punch ! software,punch software,29.0,45.99,0
786,370,jeopardy! deluxe,aspyr simcity 4 deluxe,encore,,19.99,53.99,0
786,2568,jeopardy! deluxe,encore software 14110 jeopardy! deluxe win 2000 xp vista,encore,,19.99,18.97,1
324,2982,reader rabbit preschool,reader rabbit kindergarten special 2-cd edition,the-learning-company,,29.99,12.95,0
844,969,now up-to-date & contact v5 .0 ( mac ),now software now up-to-date and contact,now software,,,109.99,1
844,2463,now up-to-date & contact v5 .0 ( mac ),now software num50e1r up-to-date & contact v. 5.0 complete product contact management 1 user ( s ) complete product standard mac,now software,,,107.97,1
1294,2159,jumpstart 4th-6th grade v 2.0 b43,jumpstart 1st grade ( jc ),knowledge adventure,,19.99,9.9,0
1037,768,brain food games : cranium collection 2006,encore software 11250 brain food games : cranium collection 2006 win 98 me 2000 xp,encore,,19.95,18.97,1
1054,762,professor fujis sudoku deluxe by encore,encore software 10653 professor fujis kakuro win 98 me 2000 xp,encore software,,19.99,7.69,0
1102,967,john deere : busy days in deerfield valley,john deere : busy days in deerfield valley by bold games,destineer publishing,,19.99,21.99,1
204,53,cisco ios enterprise services complete package cd28-esk9 = ),395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server,cisco systems enterprise,,,6594.2,0
668,220,ford racing 2 ( mac ),feral interactive ford racing 2 for os x,feral interactive,,19.99,24.0,1
339,3066,post mortem,post mortem,dreamcatcher interactive,,29.99,7.49,0
1158,985,burning monkey solitaire 2005 edition,freeverse burning monkey solitaire 4.0,freeverse software,,24.99,24.95,0
138,1991,sonicwall gms standard edition 10 node license,01-ssc-3377 sonicwall comprehensive gms 24x7 support sonicwall gms standard edition licens,sonicwall,,,60374.4,0
110,2592,hp digital sending secure license 50 users std,hp t1936aa uao digital sending software 4.0 ( 10 device license ),hewlett packard,hp,,369.99,0
970,2714,computrace lojack for laptops : 3 year subscription,absolute software lfl-m2-36 computrace lojack for laptops 3 year license mac 10.2 or higher,absolute software,,99.99,80.97,0
640,323,alsoft diskwarrior : mac univeral binary,alsoft diskwarrior for intel,alsoft,,,89.99,1
129,3159,oxford spanish dictionary,oxford english/spanish dictionary expansion sd/mmc card for palm os ( r ) and pocket pc,tri synergy,,19.99,49.99,0
564,1097,h & r block taxcut 2006 premium federal,act ! ( r ) 2006 premium for workgroups,h & r block,,19.99,399.99,0
1202,2892,caillou magical adventures,musical adventure vivaldi,brighter-minds-media-inc .,,19.99,5.95,0
275,2995,easy drums ( jewel case ),easy drums,arcmedia,,9.99,12.95,0
1304,1116,piano wizard premier software & stickers & midi cable,re launch piano wizard premier w/49e keystation,re : launch,,149.95,161.99,0
398,2938,crayola first ladies costume maker,crayola first ladies costume maker,encore software,,19.95,9.95,0
1227,1088,sony super duper music looper,sony media software super duper music looper software music production software,sony-media-software,sony-media-software,19.99,19.95,1
165,1728,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),t3586a hp storageworks secure path for linux workgroup edition v. 3.0 c license,hewlett packard,,,65395.24,0
687,97,grisoft avg anti-virus & anti-spyware 2 year subscription,01-ssc-6959 sonicwall enforced client anti-virus and anti-spyware subscription license 2,grisoft,,39.95,10693.51,0
252,1786,stompsoft registry repair,05090 registry repair 2005 complete package 1 user cd win,stompsoft inc.,,29.99,24.59,0
395,2906,world history ( win/mac ) ( jewel case ),high school world history ( pc/mac ) fogware,fogware publishing,,9.99,9.99,1
334,3031,transfer my dvd,transfer my dvd avanquest usa,avanquest,,29.95,29.95,1
184,1771,crystal reports xi developer,business objects crystal reports xi,business objects,,595.0,459.99,0
184,1553,crystal reports xi developer,crystal reports xi developer edition business objects w-1rd-e-wx-00,business objects,,595.0,400.03,0
680,266,datapilot cell phone data transfer suite universal,susteen inc datapilot cell phone data transfer suite universal,susteen,,79.99,67.94,1
187,1516,adobe acrobat distiller svr v6-cd sun 100u 42050106 ),adobe 42050106 acrobat distiller svr v6-cd sun 100u,adobe,adobe,9104.19,5399.99,1
