ltable_id,rtable_id,ltable_Song_Name,rtable_Song_Name,ltable_Artist_Name,rtable_Artist_Name,ltable_Album_Name,rtable_Album_Name,ltable_Genre,rtable_Genre,ltable_Price,rtable_Price,ltable_CopyRight,rtable_CopyRight,ltable_Time,rtable_Time,ltable_Released,rtable_Released,label
3870,23889,Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:13,"Going Away For A While Illinois $ 1.29 3:15 September 11 , 2015",Brett Eldredge,Brett Eldredge,Illinois,,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",Country,,,,( c ) Phonotype,,,11-Sep-15,,1
2742,17181,"Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap 2015 300 Entertainment/RGF Productions 5:11",Whateva ( feat . Monty ) [ Explicit ] Rap & Hip-Hop,Fetty Wap,Fetty Wap,,Fetty Wap ( Deluxe ) [ Explicit ],,,Album Only,$ 1.29,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",,5:11,,"September 25 , 2015",1
1201,27979,"The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54","No Money no Love ( feat . Elliphant & Ms. Dynamite ) David Guetta Listen ( Deluxe ) 3:57 November 24 , 2014",,,Listen,,,Dance & Electronic,$ 1.29,$ 1.29,,2015 If Moving Your Mine,,,24-Nov-14,,0
3443,34350,Medicated ( feat . Chevy Woods & Juicy J ) Wiz Khalifa O.N.I.F.C. 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 5:30,"Initiation ( feat . Lola Monroe ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",,Wiz Khalifa,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",,$ 1.29,,,,,4:29,4-Dec-12,,0
1241,54195,"Who 's That Chick ? ( feat . Rihanna ) [ Single Version ] David Guetta & Rihanna House , Music , Dance , Rock , Electronic","When Love Takes Over ( Feat . Kelly Rowland - Electro Extended ) When Love Takes Over ( feat . Kelly Rowland ) $ 0.99 ( C ) 2015 The Valory Music Co. , LLC 8:20 May 5 , 2009",,David Guetta,Who 's That Chick ( feat . Rihanna ) - EP,,,Dance & Electronic,$ 0.99,,2010 Gum Prod licence exclusive Parlophone Music France,,2:45,,3-Dec-10,,0
1263,34892,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09,On The Dancefloor ( Feat . Will I Am & Apl De Ap ; Continuous Mix Version ) One Love ( Deluxe Version ) Dance & Electronic 4:16,David Guetta,David Guetta,One Love ( Deluxe Version ),,"Dance , Music",,,$ 1.29,,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,,,"August 21 , 2009",0
5146,34093,"Crew Love ( feat . The Weeknd ) Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.",All Me [ feat . 2 Chainz ] [ Explicit ] Drake Nothing Was The Same ( Deluxe ) [ Explicit ] $ 1.29,Drake,,Take Care ( Deluxe Version ),,,Rap & Hip-Hop,,,,( C ) 2013 Cash Money Records Inc.,3:28,4:30,15-Nov-11,"September 24 , 2013",0
1514,49668,"Through the Ghost Rock , Music $ 1.29",Through the Ghost The Studio Album Collection,Shinedown,Shinedown,The Studio Album Collection,,,Rock,,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:01,4:01,8-Nov-13,"November 8 , 2013",1
3324,7357,We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 5:19",Wiz Khalifa,Wiz Khalifa,,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",,,,,,,,19-Aug-14,"August 19 , 2014",0
1155,28069,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) David Guetta Listen Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",,,,,,,,,,,3:20,3:08,,,0
6621,784,"Bad Blood ( Karaoke Version ) Taylor Swift Pop , Music $ 1.29 3:29","Bad Blood Taylor Swift Pop 3:31 October 27 , 2014",,,Taylor Swift Karaoke : 1989,1989,,,,$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC","( C ) 2014 Big Machine Records , LLC .",,,3-Mar-15,,0
313,22314,Epilogue ( feat . George the Poet ) Naughty Boy Hotel Cabana 1:28 6-May-14,Lifted [ feat . Emeli SandÌ © ] Naughty Boy Pop 3:17,,,,Hotel Cabana [ Explicit ],"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",,$ 1.29,$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,,"May 6 , 2014",0
3771,38442,We Know Fifth Harmony Reflection $ 1.29,"We Know Pop $ 1.29 ( C ) 2012 Big Machine Records , LLC . 2:57 January 30 , 2015",,Fifth Harmony,,Reflection,"Pop , Music , R&B / Soul , Teen Pop , Dance , Rock",,,,"2014 , 2015 Simco Ltd. under exclusive license to Epic Records , a division of Sony Music Entertainment",,2:57,,30-Jan-15,,1
6900,10533,Follow You Down ( feat . Bright Lights ) Zedd Clarity ( Deluxe Edition ) $ 1.29 ‰ ãÑ 2013 Interscope Records 5:47,Spectrum [ feat . Matthew Koma ] Zedd Dance & Electronic,,,,Clarity,"Dance , Music",,,$ 1.29,,( C ) 2012 Interscope Records,,4:03,24-Sep-13,"October 9 , 2012",0
1195,28061,"The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54","Goodbye Friend ( feat . The Script ) Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:49 November 24 , 2014",,David Guetta,Listen,Listen,,,,,,,,,24-Nov-14,,0
4413,42103,"Are You Leaving With Him Luke Bryan Country , Music , Contemporary Country $ 1.29 10-Mar-15","Are You Leaving With Him Spring Break ... Checkin ' Out 3:24 March 10 , 2015",,Luke Bryan,Spring Break ... Checkin ' Out,,,Country,,$ 1.29,2015 Capitol Records Nashville,( C ) 2015 Capitol Records Nashville,3:23,,,,1
1194,28049,"The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop $ 1.29 24-Nov-14","Listen ( feat . John Legend ) Listen Dance & Electronic 3:46 November 24 , 2014",,David Guetta,Listen,,,,,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",2015 If Moving Your Mine,3:54,,,,0
4698,30404,Make It Bun Dem ( Alvin Risk Remix ) 2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States . 3:58 28-Aug-12,"Make It Bun Dem ( David Heartbreak Remix ) Make It Bun Dem After Hours EP Dance & Electronic $ 1.29 2015 RGK August 28 , 2012",Skrillex & Damian `` Jr. . Gong '' Marley,Skrillex & Damian Jr Gong '' Marley '',Make It Bun Dem After Hours ( Remixes ),,"Dance , Music , Electronic",,$ 1.29,,,,,3:29,,,0
4468,31072,Better Than Words,"Better Than Words One Direction Pop $ 1.29 ( C ) 2014 Disney Enterprises , Inc. 3:28 November 25 , 2013",One Direction,,Midnight Memories,Midnight Memories ( Deluxe ),"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",,$ 1.29,,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,,3:27,,25-Nov-13,,1
1226,28022,"The Whisperer ( feat . Sia ) David Guetta Listen Dance , Music , Electronic , House , Rock , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved","Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) David Guetta Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:12",,,,Listen ( Deluxe ),,,$ 1.29,,,,3:54,,24-Nov-14,"November 24 , 2014",0
3392,53866,"We Dem Boyz ( Louis Futon Remix ) We Dem Boyz ( Louis Futon Remix ) - Single Electronic,Music,Hip-Hop / Rap , Rap 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company",We Dem Boyz [ Explicit ] 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,Wiz Khalifa,Wiz Khalifa,,We Dem Boyz [ Explicit ],,Rap & Hip-Hop,$ 1.29,$ 1.29,,,4:19,3:45,1-Jul-14,"February 11 , 2014",0
6881,13600,"Cold Game ( feat . Latoiya Williams ) Snoop Dogg & Latoiya Williams Doggumentary Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap $ 1.29 29-Mar-11","Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ] Snoop Dogg $ 1.29 March 29 , 2011",,,,Doggumentary [ Explicit ],,"Rap & Hip-Hop , West Coast",,,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .","( C ) 2011 Capitol Records , LLC",3:49,2:40,,,0
252,53036,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative 2015 KIDinaKORNER/Interscope Records 1:25",Smoke ( Interlude ) [ Explicit ] X Ambassadors $ 1.29 0:24,,,,VHS [ Explicit ],,Alternative Rock,$ 1.29,,,( C ) 2015 KIDinaKORNER/Interscope Records,,,30-Jun-15,"June 30 , 2015",0
4301,29695,"See You Again Elle King 2014 RCA Records , a division of Sony Music Entertainment 13-Feb-15",See You Again Love Stuff Alternative Rock $ 1.29,,Elle King,Love Stuff,,"Alternative , Music , Rock",,$ 1.29,,,( C ) 1996 The Island Def Jam Music Group,3:26,3:26,,"February 13 , 2015",1
3412,7356,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29,,,O.N.I.F.C. ( Deluxe Version ),Blacc Hollywood ( Deluxe ) [ Explicit ],,,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:20,4:15,4-Dec-12,"August 19 , 2014",0
3412,34324,"Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States",Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 5:32,,,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],,,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,4-Dec-12,"December 4 , 2012",0
3459,34324,Remember You ( feat . The Weeknd ) $ 1.99,Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 5:32,Wiz Khalifa,,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,4-Dec-12,"December 4 , 2012",0
3421,34324,"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 5:32,Wiz Khalifa,,,O.N.I.F.C. [ Explicit ],,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,,"December 4 , 2012",0
4743,41114,"Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 3:30 24-Feb-15",Febreze ( feat . 2 Chainz ) [ Explicit ],Skrillex & Diplo,"Skrillex , Diplo",,Skrillex and Diplo present Jack ÌÏ [ Explicit ],,Dance & Electronic,,$ 1.29,,2012 Knight Skreams,,3:34,,"February 24 , 2015",0
431,33296,"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock 3:48",Closer [ feat . Mike Posner ] [ Clean ] Nick Jonas ( Deluxe ) [ Clean ] Pop 3:48,,Nick Jonas,,,,,$ 1.29,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC","( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",,,10-Nov-14,"November 10 , 2014",1
303,22289,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29","Pardon Me [ feat . Tanika ] Naughty Boy $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 2:50 May 6 , 2014",Naughty Boy,,,Hotel Cabana ( Deluxe Version ) [ Explicit ],,Pop,,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,4:15,,6-May-14,,0
3318,34341,Medicated ( feat . Chevy Woods & Juicy J ) Wiz Khalifa 5:30 4-Dec-12,"Bluffin ( feat . Berner ) [ Explicit ] O.N.I.F.C. [ Explicit ] $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",,Wiz Khalifa,O.N.I.F.C.,,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",Rap & Hip-Hop,$ 1.29,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,5:32,,,0
1164,27994,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe ) 3:20 November 24 , 2014",,,,,"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,,$ 1.29,,2015 If Moving Your Mine,3:20,,,,1
5065,36955,"This Is Not a Love Song Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",Drunk in Love [ Explicit ] 5:23,David Guetta & JD Davis,David Guetta,,Pop for Your Weekend [ Explicit ],,"Dance & Electronic , House",$ 1.29,$ 1.29,‰ ãÑ 2007 Gum Records,2012 Blue Drum Records,3:46,,18-Sep-07,,0
1437,52937,Fake ( Demo ) Us and Them ( Deluxe Version ),Fake $ 1.29,Shinedown,Shinedown,,Us And Them,"Rock , Music , Metal , Hard Rock , Alternative",Rock,$ 1.29,,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,2015 Real Sounds,5:05,4:01,4-Oct-05,"October 4 , 2005",0
1262,34952,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09",When Love Takes Over ( Feat . Kelly Rowland ) [ Explicit ] David Guetta One More Love [ Explicit ] $ 1.29 3:11,David Guetta,,,,,Dance & Electronic,$ 1.29,,,"( C ) 2014 Lazy Hooks , LLC Under Exclusive License To Capitol Records , LLC",,,,"November 24 , 2010",0
2939,48458,"Uptown Funk ( feat . Bruno Mars ) [ Trinidad James Remix ] Mark Ronson Pop , Music $ 1.29 4:22 29-Jun-15","The Machines ( feat . Cevin Fisher ) The Machines ( feat . Cevin Fisher ) $ 1.29 Toolroom Productions June 22 , 2015",,"Mark Knight , Harry Romero , Chus & Ceballos",Uptown Funk ( Trinidad James Remix ) [ feat . Bruno Mars ] - Single,,,"Electronica , Dance & Electronic , House",,,2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited,,,8:23,,,0
2408,54231,"Please Come to Boston ( Live ) Kenny Chesney When the Sun Goes Down ( Deluxe Version ) Country , Music , Contemporary Country , Urban Cowboy 2-Feb-04","Live Those Songs ( Live ) Kenny Chesney Country 2012 Pinecastle Records February 2 , 2004",,,,When The Sun Goes Down ( Deluxe Version ),,,$ 1.29,$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT,,4:00,4:09,,,0
5088,9508,"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14","Moving Mountains [ feat . Brendan Reilly ] Disclosure Electronica , Dance & Electronic September 25 , 2015",Disclosure,,Settle ( Deluxe Version ),Caracal ( Deluxe ),,,$ 1.29,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2015 Island Records , a division of Universal Music Operations Limited",,5:36,,,0
5088,40487,"Help Me Lose My Mind ( feat . London Grammar ) Electronic , Music 4:04 15-Apr-14","You & Me [ feat . Eliza Doolittle ] Disclosure Settle $ 1.29 ( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited 4:27",Disclosure,,Settle ( Deluxe Version ),,,"Electronica , Dance & Electronic",$ 1.29,,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,,,,"June 11 , 2013",0
6287,47807,Jimmy Iovine ( feat . Ab-Soul ) The Heist ( Deluxe Edition ) 3:53,Neon Cathedral ( feat . Allen Stone ) Macklemore & Ryan Lewis The Heist [ Clean ] 4:33,Macklemore & Ryan Lewis,,,,"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",2014 Selena Garcia & Steven Gomez,,,1-Aug-12,"October 9 , 2012",0
1683,23727,"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29","Jack Daniels and Jesus Chase Rice ( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",Chase Rice,,Ignite the Night,Ignite the Night ( Party Edition ) [ Explicit ],,Country,,$ 0.89,2014 Dack Janiels Records,,3:55,3:55,19-Aug-14,"August 19 , 2014",1
1683,23781,"Jack Daniels and Jesus Country , Music , Urban Cowboy , Contemporary Country $ 1.29","Jack Daniels and Jesus ( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment . 3:55 August 19 , 2014",Chase Rice,Chase Rice,Ignite the Night,Ignite the Night,,Country,,$ 1.29,2014 Dack Janiels Records,,3:55,,19-Aug-14,,1
1203,34883,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta $ 1.29 24-Nov-14,I Got ta Feeling ( Fmif Remix ) [ Edit ] One Love ( Deluxe Version ) $ 1.29,,David Guetta,Listen ( Deluxe Version ),,"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:20,3:54,,"August 21 , 2009",0
5352,30496,"Girion , Lord of Dale ( Extended Version ) The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtrack , Music , Soundtrack , Classical , Original Score ‰ ãÑ 2013 WaterTower Music 10-Dec-13","Path of Destruction James Newton Howard May 27 , 2014",Howard Shore,,,Maleficent ( Original Motion Picture Soundtrack ),,Soundtracks,$ 1.29,$ 1.29,,"( C ) 2014 Disney Enterprises , Inc.",4:15,1:48,,,0
5083,40471,Second Chance 2:27,"Second Chance $ 1.29 2:27 June 11 , 2013",Disclosure,Disclosure,Settle ( Deluxe Version ),Settle,"Electronic , Music","Electronica , Dance & Electronic",$ 1.29,,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",,,15-Apr-14,,1
3363,37616,"Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11","No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ] R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) Gangsta & Hardcore , Rap & Hip-Hop $ 0.99 ( C ) 2004 Geffen Records 4:41",,Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",,,,,,4:12,,,"November 16 , 2004",0
2368,33786,"I Ca n't Go There ( Acoustic Version ) No Shoes , No Shirt , No Problems $ 0.99 2002 BMG 3:45","I Ca n't Go There ( Acoustic Version ) Kenny Chesney No Shoes , No Shirt , No Problems Country 3:45 April 2 , 2002",Kenny Chesney,,,,"Country , Music , Contemporary Country , Urban Cowboy",,,$ 0.99,,Underground Avenue,,,2-Apr-02,,1
5406,27824,This Love ( Will Be Your Downfall ) Bright Lights ( Deluxe Version ) 29-Nov-10,This Love ( Will Be Your Downfall ) Ellie Goulding $ 1.29 ( C ) 2011 Polydor Ltd. ( UK ) 3:53,Ellie Goulding,,,Lights,"Pop , Music , Dance , Rock",Pop,$ 1.29,,‰ ãÑ 2010 Polydor Ltd. ( UK ),,3:53,,,"March 8 , 2011",1
896,44693,Thank Me Now 5:28,Show Me A Good Time ( Explicit ) Rap & Hip-Hop $ 1.29 3:30,Drake,Drake,Thank Me Later,Thank Me Later ( Explicit Version ) [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",,$ 1.29,,2010 Young Money Entertainment/Cash Money Records/Universal Motown,( C ) 2010 Young Money Entertainment/Cash Money Records,,,16-Jun-10,"June 15 , 2010",0
2812,47863,"Cowboy Boots Macklemore & Ryan Lewis The Heist $ 1.29 2012 Macklemore , LLC . 4:15 9-Oct-12","Cowboy Boots The Heist [ Explicit ] 2014 Selena Garcia & Steven Gomez 4:17 October 9 , 2012",,Macklemore & Ryan Lewis,,,"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",Rap & Hip-Hop,,$ 1.29,,,,,,,1
2337,54230,Old Blue Chair 3:23,Old Blue Chair $ 1.29 2012 Pinecastle Records 3:25,Kenny Chesney,Kenny Chesney,When the Sun Goes Down,When The Sun Goes Down ( Deluxe Version ),"Country , Music , Contemporary Country , Urban Cowboy",Country,$ 1.29,,2004 Sony Music Entertainment,,,,1-Jan-90,"February 2 , 2004",1
3437,34343,"Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 5:30 4-Dec-12",The Bluff ( feat . Cam ` Ron ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] Rap & Hip-Hop,Wiz Khalifa,,O.N.I.F.C.,,,,$ 1.29,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,3:48,,"December 4 , 2012",0
1290,34000,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 26-Aug-11",Repeat ( Feat . Jessie J ) $ 1.29 2009 Andy Henningsen,David Guetta,David Guetta,Nothing But the Beat,Nothing But The Beat [ Clean ],,Dance & Electronic,$ 1.29,,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",,3:34,3:26,,"August 26 , 2011",0
1280,9941,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 21-Aug-09","Bloody War ( Album Version ( Edited ) ) [ feat . BG ] [ Clean ] September 20 , 2005",,David Banner,,Certified ( Edited Version ),,Rap & Hip-Hop,$ 1.29,$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,"( C ) 2014 Island Records , a division of UMG Recordings , Inc.",2:51,4:27,,,0
1269,34898,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta $ 1.29,Gettin ' Over You ( Feat . Fergie & Lmfao ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",,,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,,2:51,3:07,21-Aug-09,"August 21 , 2009",0
5733,4465,"Bumpin ' the Night Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country $ 1.29","Bumpin ' The Night ( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",Florida Georgia Line,Florida Georgia Line,Anything Goes,Anything Goes,,Country,,$ 1.29,"‰ ãÑ 2014 Big Machine Label Group , LLC",,3:42,3:41,14-Oct-14,"October 14 , 2014",1
668,24621,Thriller ( Live From Hammersmith Palais ),"Thriller ( Live From Hammersmith Palais ) ( C ) 2007 The Island Def Jam Music Group 3:32 November 20 , 2007",Fall Out Boy,Fall Out Boy,Infinity On High ( Deluxe Edition ),Infinity On High - Deluxe Bonus EP,"Alternative , Music , Rock , Adult Alternative , Punk",Alternative Rock,$ 0.99,$ 0.99,2007 The Island Def Jam Music Group,,3:32,,20-Nov-07,,1
