ltable_id,rtable_id,ltable_Song_Name,rtable_Song_Name,ltable_Artist_Name,rtable_Artist_Name,ltable_Album_Name,rtable_Album_Name,ltable_Genre,rtable_Genre,ltable_Price,rtable_Price,ltable_CopyRight,rtable_CopyRight,ltable_Time,rtable_Time,ltable_Released,rtable_Released,label
3324,7357,We Dem Boyz,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",Rap & Hip-Hop,$ 1.99,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,5:19,19-Aug-14,"August 19 , 2014",0
1155,28069,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,David Guetta,Listen ( Deluxe Version ),Listen,"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",2015 If Moving Your Mine,3:20,3:08,24-Nov-14,"November 24 , 2014",0
6621,784,Bad Blood ( Karaoke Version ),Bad Blood,Taylor Swift,Taylor Swift,Taylor Swift Karaoke : 1989,1989,"Pop , Music",Pop,$ 1.29,$ 1.29,"‰ ãÑ 2014 Big Machine Records , LLC","( C ) 2014 Big Machine Records , LLC .",3:29,3:31,3-Mar-15,"October 27 , 2014",0
313,22314,Epilogue ( feat . George the Poet ),Lifted [ feat . Emeli SandÌ © ],Naughty Boy,Naughty Boy,Hotel Cabana,Hotel Cabana [ Explicit ],"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",Pop,$ 1.29,$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,3:17,6-May-14,"May 6 , 2014",0
3771,38442,We Know,We Know,Fifth Harmony,Fifth Harmony,Reflection,Reflection,"Pop , Music , R&B / Soul , Teen Pop , Dance , Rock",Pop,$ 1.29,$ 1.29,"2014 , 2015 Simco Ltd. under exclusive license to Epic Records , a division of Sony Music Entertainment","( C ) 2012 Big Machine Records , LLC .",2:57,2:57,30-Jan-15,"January 30 , 2015",1
6900,10533,Follow You Down ( feat . Bright Lights ),Spectrum [ feat . Matthew Koma ],Zedd,Zedd,Clarity ( Deluxe Edition ),Clarity,"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,‰ ãÑ 2013 Interscope Records,( C ) 2012 Interscope Records,5:47,4:03,24-Sep-13,"October 9 , 2012",0
1195,28061,The Whisperer ( feat . Sia ),Goodbye Friend ( feat . The Script ),David Guetta,David Guetta,Listen,Listen,"Dance , Music , Electronic , House , Rock , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",2015 If Moving Your Mine,3:54,3:49,24-Nov-14,"November 24 , 2014",0
4413,42103,Are You Leaving With Him,Are You Leaving With Him,Luke Bryan,Luke Bryan,Spring Break ... Checkin ' Out,Spring Break ... Checkin ' Out,"Country , Music , Contemporary Country",Country,$ 1.29,$ 1.29,2015 Capitol Records Nashville,( C ) 2015 Capitol Records Nashville,3:23,3:24,10-Mar-15,"March 10 , 2015",1
1194,28049,The Whisperer ( feat . Sia ),Listen ( feat . John Legend ),David Guetta,David Guetta,Listen,Listen,"Dance , Music , Electronic , House , Rock , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",2015 If Moving Your Mine,3:54,3:46,24-Nov-14,"November 24 , 2014",0
4698,30404,Make It Bun Dem ( Alvin Risk Remix ),Make It Bun Dem ( David Heartbreak Remix ),Skrillex & Damian `` Jr. . Gong '' Marley,Skrillex & Damian Jr Gong '' Marley '',Make It Bun Dem After Hours ( Remixes ),Make It Bun Dem After Hours EP,"Dance , Music , Electronic",Dance & Electronic,$ 1.29,$ 1.29,2012 OWSLA and Big Beat Records for the United States and WEA International for the world outside the United States .,2015 RGK,3:58,3:29,28-Aug-12,"August 28 , 2012",0
4468,31072,Better Than Words,Better Than Words,One Direction,One Direction,Midnight Memories,Midnight Memories ( Deluxe ),"Pop , Music , Rock , Pop/Rock , Teen Pop , Dance",Pop,$ 1.29,$ 1.29,2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,"( C ) 2014 Disney Enterprises , Inc.",3:27,3:28,25-Nov-13,"November 25 , 2013",1
1226,28022,The Whisperer ( feat . Sia ),"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack )",David Guetta,David Guetta,Listen,Listen ( Deluxe ),"Dance , Music , Electronic , House , Rock , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved",2015 If Moving Your Mine,3:54,3:12,24-Nov-14,"November 24 , 2014",0
3392,53866,We Dem Boyz ( Louis Futon Remix ),We Dem Boyz [ Explicit ],Wiz Khalifa,Wiz Khalifa,We Dem Boyz ( Louis Futon Remix ) - Single,We Dem Boyz [ Explicit ],"Electronic,Music,Hip-Hop / Rap , Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:19,3:45,1-Jul-14,"February 11 , 2014",0
6881,13600,Cold Game ( feat . Latoiya Williams ),Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ],Snoop Dogg & Latoiya Williams,Snoop Dogg,Doggumentary,Doggumentary [ Explicit ],"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap","Rap & Hip-Hop , West Coast",$ 1.29,$ 1.29,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .","( C ) 2011 Capitol Records , LLC",3:49,2:40,29-Mar-11,"March 29 , 2011",0
252,53036,VHS Outro ( Interlude ),Smoke ( Interlude ) [ Explicit ],X Ambassadors,X Ambassadors,VHS,VHS [ Explicit ],"Alternative , Music , Rock , Adult Alternative",Alternative Rock,$ 1.29,$ 1.29,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,0:24,30-Jun-15,"June 30 , 2015",0
4301,29695,See You Again,See You Again,Elle King,Elle King,Love Stuff,Love Stuff,"Alternative , Music , Rock",Alternative Rock,$ 1.29,$ 1.29,"2014 RCA Records , a division of Sony Music Entertainment",( C ) 1996 The Island Def Jam Music Group,3:26,3:26,13-Feb-15,"February 13 , 2015",1
3412,7356,Remember You ( feat . The Weeknd ),True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),Blacc Hollywood ( Deluxe ) [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",Rap & Hip-Hop,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:20,4:15,4-Dec-12,"August 19 , 2014",0
3412,34324,Remember You ( feat . The Weeknd ),Bluffin ( feat . Berner ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",Rap & Hip-Hop,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,5:32,4-Dec-12,"December 4 , 2012",0
3459,34324,Remember You ( feat . The Weeknd ),Bluffin ( feat . Berner ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",Rap & Hip-Hop,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,5:32,4-Dec-12,"December 4 , 2012",0
3421,34324,Remember You ( feat . The Weeknd ),Bluffin ( feat . Berner ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",Rap & Hip-Hop,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,5:32,4-Dec-12,"December 4 , 2012",0
4743,41114,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Febreze ( feat . 2 Chainz ) [ Explicit ],Skrillex & Diplo,"Skrillex , Diplo",Skrillex and Diplo Present Jack '``,Skrillex and Diplo present Jack ÌÏ [ Explicit ],"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",Dance & Electronic,$ 1.29,$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,2012 Knight Skreams,3:30,3:34,24-Feb-15,"February 24 , 2015",0
431,33296,Closer ( feat . Mike Posner ),Closer [ feat . Mike Posner ] [ Clean ],Nick Jonas,Nick Jonas,Nick Jonas ( Deluxe ),Nick Jonas ( Deluxe ) [ Clean ],"Pop , Music , Rock , Pop/Rock",Pop,$ 1.29,$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC","( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:48,3:48,10-Nov-14,"November 10 , 2014",1
303,22289,Lifted ( feat . Emeli Sand ' © & Professor Green ),Pardon Me [ feat . Tanika ],Naughty Boy,Naughty Boy,Hotel Cabana ( Deluxe Version ),Hotel Cabana ( Deluxe Version ) [ Explicit ],"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",Pop,$ 1.29,$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,2:50,6-May-14,"May 6 , 2014",0
3318,34341,Medicated ( feat . Chevy Woods & Juicy J ),Bluffin ( feat . Berner ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C.,O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,5:32,4-Dec-12,"December 4 , 2012",0
1164,27994,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,David Guetta,Listen ( Deluxe Version ),Listen ( Deluxe ),"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",2015 If Moving Your Mine,3:20,3:20,24-Nov-14,"November 24 , 2014",1
5065,36955,This Is Not a Love Song,Drunk in Love [ Explicit ],David Guetta & JD Davis,David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],Pop for Your Weekend [ Explicit ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative","Dance & Electronic , House",$ 1.29,$ 1.29,‰ ãÑ 2007 Gum Records,2012 Blue Drum Records,3:46,5:23,18-Sep-07,,0
1437,52937,Fake ( Demo ),Fake,Shinedown,Shinedown,Us and Them ( Deluxe Version ),Us And Them,"Rock , Music , Metal , Hard Rock , Alternative",Rock,$ 1.29,$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,2015 Real Sounds,5:05,4:01,4-Oct-05,"October 4 , 2005",0
1262,34952,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],When Love Takes Over ( Feat . Kelly Rowland ) [ Explicit ],David Guetta,David Guetta,One Love ( Deluxe Version ),One More Love [ Explicit ],"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,"( C ) 2014 Lazy Hooks , LLC Under Exclusive License To Capitol Records , LLC",2:51,3:11,21-Aug-09,"November 24 , 2010",0
2939,48458,Uptown Funk ( feat . Bruno Mars ) [ Trinidad James Remix ],The Machines ( feat . Cevin Fisher ),Mark Ronson,"Mark Knight , Harry Romero , Chus & Ceballos",Uptown Funk ( Trinidad James Remix ) [ feat . Bruno Mars ] - Single,The Machines ( feat . Cevin Fisher ),"Pop , Music","Electronica , Dance & Electronic , House",$ 1.29,$ 1.29,2015 Mark Ronson under exclusive licence to Sony Music Entertainment UK Limited,Toolroom Productions,4:22,8:23,29-Jun-15,"June 22 , 2015",0
2408,54231,Please Come to Boston ( Live ),Live Those Songs ( Live ),Kenny Chesney,Kenny Chesney,When the Sun Goes Down ( Deluxe Version ),When The Sun Goes Down ( Deluxe Version ),"Country , Music , Contemporary Country , Urban Cowboy",Country,$ 1.29,$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT,2012 Pinecastle Records,4:00,4:09,2-Feb-04,"February 2 , 2004",0
5088,9508,Help Me Lose My Mind ( feat . London Grammar ),Moving Mountains [ feat . Brendan Reilly ],Disclosure,Disclosure,Settle ( Deluxe Version ),Caracal ( Deluxe ),"Electronic , Music","Electronica , Dance & Electronic",$ 1.29,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2015 Island Records , a division of Universal Music Operations Limited",4:04,5:36,15-Apr-14,"September 25 , 2015",0
5088,40487,Help Me Lose My Mind ( feat . London Grammar ),You & Me [ feat . Eliza Doolittle ],Disclosure,Disclosure,Settle ( Deluxe Version ),Settle,"Electronic , Music","Electronica , Dance & Electronic",$ 1.29,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:04,4:27,15-Apr-14,"June 11 , 2013",0
6287,47807,Jimmy Iovine ( feat . Ab-Soul ),Neon Cathedral ( feat . Allen Stone ),Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),The Heist [ Clean ],"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",2014 Selena Garcia & Steven Gomez,3:53,4:33,1-Aug-12,"October 9 , 2012",0
1683,23727,Jack Daniels and Jesus,Jack Daniels and Jesus,Chase Rice,Chase Rice,Ignite the Night,Ignite the Night ( Party Edition ) [ Explicit ],"Country , Music , Urban Cowboy , Contemporary Country",Country,$ 1.29,$ 0.89,2014 Dack Janiels Records,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",3:55,3:55,19-Aug-14,"August 19 , 2014",1
1683,23781,Jack Daniels and Jesus,Jack Daniels and Jesus,Chase Rice,Chase Rice,Ignite the Night,Ignite the Night,"Country , Music , Urban Cowboy , Contemporary Country",Country,$ 1.29,$ 1.29,2014 Dack Janiels Records,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",3:55,3:55,19-Aug-14,"August 19 , 2014",1
1203,34883,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],I Got ta Feeling ( Fmif Remix ) [ Edit ],David Guetta,David Guetta,Listen ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",Dance & Electronic,$ 1.29,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:20,3:54,24-Nov-14,"August 21 , 2009",0
5352,30496,"Girion , Lord of Dale ( Extended Version )",Path of Destruction,Howard Shore,James Newton Howard,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Maleficent ( Original Motion Picture Soundtrack ),"Soundtrack , Music , Soundtrack , Classical , Original Score",Soundtracks,$ 1.29,$ 1.29,‰ ãÑ 2013 WaterTower Music,"( C ) 2014 Disney Enterprises , Inc.",4:15,1:48,10-Dec-13,"May 27 , 2014",0
5083,40471,Second Chance,Second Chance,Disclosure,Disclosure,Settle ( Deluxe Version ),Settle,"Electronic , Music","Electronica , Dance & Electronic",$ 1.29,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",2:27,2:27,15-Apr-14,"June 11 , 2013",1
3363,37616,"Young , Wild & Free ( feat . Bruno Mars )",No Thang On Me ( Album Version ( Explicit ) ) [ feat . Bootsy Collins ] [ Explicit ],Snoop Dogg,Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack","Gangsta & Hardcore , Rap & Hip-Hop",$ 1.99,$ 0.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,( C ) 2004 Geffen Records,4:12,4:41,12-Dec-11,"November 16 , 2004",0
2368,33786,I Ca n't Go There ( Acoustic Version ),I Ca n't Go There ( Acoustic Version ),Kenny Chesney,Kenny Chesney,"No Shoes , No Shirt , No Problems","No Shoes , No Shirt , No Problems","Country , Music , Contemporary Country , Urban Cowboy",Country,$ 0.99,$ 0.99,2002 BMG,Underground Avenue,3:45,3:45,2-Apr-02,"April 2 , 2002",1
5406,27824,This Love ( Will Be Your Downfall ),This Love ( Will Be Your Downfall ),Ellie Goulding,Ellie Goulding,Bright Lights ( Deluxe Version ),Lights,"Pop , Music , Dance , Rock",Pop,$ 1.29,$ 1.29,‰ ãÑ 2010 Polydor Ltd. ( UK ),( C ) 2011 Polydor Ltd. ( UK ),3:53,3:53,29-Nov-10,"March 8 , 2011",1
896,44693,Thank Me Now,Show Me A Good Time ( Explicit ),Drake,Drake,Thank Me Later,Thank Me Later ( Explicit Version ) [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , Rock , Rap , R&B / Soul , Contemporary R&B",Rap & Hip-Hop,$ 1.29,$ 1.29,2010 Young Money Entertainment/Cash Money Records/Universal Motown,( C ) 2010 Young Money Entertainment/Cash Money Records,5:28,3:30,16-Jun-10,"June 15 , 2010",0
2812,47863,Cowboy Boots,Cowboy Boots,Macklemore & Ryan Lewis,Macklemore & Ryan Lewis,The Heist,The Heist [ Explicit ],"Hip-Hop , Music,Hip-Hop / Rap , Rap , West Coast Rap , Alternative Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,"2012 Macklemore , LLC .",2014 Selena Garcia & Steven Gomez,4:15,4:17,9-Oct-12,"October 9 , 2012",1
2337,54230,Old Blue Chair,Old Blue Chair,Kenny Chesney,Kenny Chesney,When the Sun Goes Down,When The Sun Goes Down ( Deluxe Version ),"Country , Music , Contemporary Country , Urban Cowboy",Country,$ 1.29,$ 1.29,2004 Sony Music Entertainment,2012 Pinecastle Records,3:23,3:25,1-Jan-90,"February 2 , 2004",1
3437,34343,Medicated ( feat . Chevy Woods & Juicy J ),The Bluff ( feat . Cam ` Ron ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C.,O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,3:48,4-Dec-12,"December 4 , 2012",0
1290,34000,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),Repeat ( Feat . Jessie J ),David Guetta,David Guetta,Nothing But the Beat,Nothing But The Beat [ Clean ],"Dance , Music , Rock , House , Electronic",Dance & Electronic,$ 1.29,$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",2009 Andy Henningsen,3:34,3:26,26-Aug-11,"August 26 , 2011",0
1280,9941,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Bloody War ( Album Version ( Edited ) ) [ feat . BG ] [ Clean ],David Guetta,David Banner,One Love ( Deluxe Version ),Certified ( Edited Version ),"Dance , Music",Rap & Hip-Hop,$ 1.29,$ 0.99,2010 Gum Prod licence exclusive Parlophone Music France,"( C ) 2014 Island Records , a division of UMG Recordings , Inc.",2:51,4:27,21-Aug-09,"September 20 , 2005",0
1269,34898,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],Gettin ' Over You ( Feat . Fergie & Lmfao ),David Guetta,David Guetta,One Love ( Deluxe Version ),One Love ( Deluxe Version ),"Dance , Music",Dance & Electronic,$ 1.29,$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,2:51,3:07,21-Aug-09,"August 21 , 2009",0
5733,4465,Bumpin ' the Night,Bumpin ' The Night,Florida Georgia Line,Florida Georgia Line,Anything Goes,Anything Goes,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",Country,$ 1.29,$ 1.29,"‰ ãÑ 2014 Big Machine Label Group , LLC","( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",3:42,3:41,14-Oct-14,"October 14 , 2014",1
668,24621,Thriller ( Live From Hammersmith Palais ),Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Fall Out Boy,Infinity On High ( Deluxe Edition ),Infinity On High - Deluxe Bonus EP,"Alternative , Music , Rock , Adult Alternative , Punk",Alternative Rock,$ 0.99,$ 0.99,2007 The Island Def Jam Music Group,( C ) 2007 The Island Def Jam Music Group,3:32,3:32,20-Nov-07,"November 20 , 2007",1
6443,32639,My Songs Know What You Did In the Dark ( Light Em Up ),My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ),Fall Out Boy,Fall Out Boy,"Now That 's What I Call Music , Vol . 46",My Songs Know What You Did In The Dark ( Light Em Up ) ( 2 Chainz Remix ),"Pop , Music",Alternative Rock,Album Only,$ 1.29,"‰ ãÑ 2013 UMG Recordings , Inc. and Sony Music Entertainment",( C ) 2013 The Island Def Jam Music Group,3:06,3:30,7-May-13,"August 13 , 2013",0
1918,9358,Is It Love,Is It Love,P!NK,P!nk,Ca n't Take Me Home,Ca n't Take Me Home,"Pop , Music , Dance , R&B / Soul , Pop/Rock , Teen Pop , Contemporary R&B",Pop,$ 0.99,$ 0.99,"1999 , 2000 LaFace Records LLC","( C ) 2008 Concord Music Group , Inc.",3:38,3:38,5-May-97,"May 17 , 1999",1
4312,6130,Remark,Remark,Rachel Platten,Rachel Platten,Be Here,Be Here,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",Pop,$ 0.99,$ 0.99,"2011 Great Unknown , LLC","2014 Great Unknown , LLC",2:57,2:57,26-Apr-11,"April 26 , 2011",1
4692,40159,Dirty Vibe ( Ricky Remedy Remix ),Scary Monsters And Nice Sprites ( Noisa Remix ),Skrillex,Skrillex,Dirty Vibe ( Remixes ) - EP,Scary Monsters And Nice Sprites EP [ Explicit ],"Dance , Music","Electronica , Dance & Electronic , Dubstep",$ 1.29,$ 1.29,"2014 OWSLA/Big Beat Records , Inc. for the United States and WEA International Inc. for the world outside of the United States .",( c ) 2013 Digitop Ltd,3:42,3:24,15-Dec-14,"December 21 , 2010",0
1433,49484,Son of Sam ( Bonus Track ),Her Name Is Alice ( Bonus Track ),Shinedown,Shinedown,The Sound of Madness ( Deluxe Version ),The Sound Of Madness [ Explicit ] [ Deluxe ],"Rock , Music , Metal , Alternative , Grunge , Hard Rock",Rock,Album Only,$ 1.29,2008 Atlantic Recording Corp. for the United States and WEA International Inc. for the world outside of the United States,2005 Z Records,3:37,3:38,23-Jun-08,"June 24 , 2008",0
4936,36673,Songs Like This,This Time,Carrie Underwood,Carrie Underwood,Play On,Play On,"Country , Music , Pop , Adult Contemporary , Contemporary Country , Rock",Country,$ 1.29,$ 1.29,"‰ ãÑ 2009 19 Recordings Limited , under exclusive license to Arista Nashville","( P ) 2009 19 Recordings Limited , under exclusive license to Arista Nashville",2:37,3:52,3-Nov-09,"November 3 , 2009",0
262,53016,VHS Outro ( Interlude ),Smoke ( Interlude ) [ Explicit ],X Ambassadors,X Ambassadors,VHS,VHS [ Explicit ],"Alternative , Music , Rock , Adult Alternative",Alternative Rock,$ 1.29,$ 1.29,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,1:25,0:24,30-Jun-15,"June 30 , 2015",0
2022,28157,If I Am a Stranger ( Live In Amsterdam ),Firecracker ( Live in Amsterdam ),Ryan Adams,Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],Live After Deaf ( Amsterdam ),"Singer/Songwriter , Music , Rock","Folk , Rock",$ 0.99,$ 0.99,2012 PAXAM RECORDS,2012 PAXAM RECORDS,5:10,3:17,2-Jul-12,"July 2 , 2012",0
2022,28164,If I Am a Stranger ( Live In Amsterdam ),Dirty Rain ( Live in Cork ),Ryan Adams,Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],Live After Deaf ( Collection ),"Singer/Songwriter , Music , Rock","Folk , Rock",$ 0.99,$ 0.99,2012 PAXAM RECORDS,2012 PAXAM RECORDS,5:10,4:24,2-Jul-12,"July 2 , 2012",0
1216,33988,Glasgow,Glasgow,David Guetta,David Guetta,Nothing But the Beat - The Electronic Album,Nothing But The Beat - The Electronic Album,"Dance , Music , Electronic , House , Rock",Dance & Electronic,$ 0.99,$ 0.99,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",2009 Andy Henningsen,5:13,5:13,26-Aug-11,"August 26 , 2011",1
3449,34325,Remember You ( feat . The Weeknd ),Let It Go ( feat . Akon ) [ Explicit ],Wiz Khalifa,Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),O.N.I.F.C. [ Explicit ],"Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap",Rap & Hip-Hop,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,4:18,4-Dec-12,"December 4 , 2012",0
